#{"t_start": 1768249545.710879, "env_id": "SpaceInvaders-v0"}
r,l,t
600.0,1319,2742.176016
455.0,1294,2745.142411
385.0,1167,2747.778377
670.0,983,2750.000587
435.0,1370,2753.330185
995.0,1660,2757.098732
490.0,1272,2759.999089
545.0,1259,2762.859692
515.0,1330,2765.911566
475.0,1315,2768.952261
300.0,948,2771.078674
525.0,1165,2773.710026
365.0,1472,2777.102281
540.0,1304,2780.135427
335.0,856,2782.101975
575.0,1248,2785.025337
585.0,1090,2787.569965
575.0,1325,2790.623049
510.0,1005,2792.925958
550.0,1027,2795.192242
360.0,1450,2798.572428
535.0,1208,2801.378983
525.0,1598,2824.446081
795.0,1667,2828.363511
390.0,923,2830.435891
580.0,1149,2833.089255
660.0,1664,2836.875837
525.0,1304,2839.904055
385.0,1196,2842.627692
570.0,1320,2845.681634
545.0,1499,2849.090133
600.0,1076,2851.552533
700.0,1246,2854.397897
550.0,1252,2857.250148
860.0,1418,2860.506986
770.0,1162,2863.204952
140.0,508,2864.309117
600.0,1412,2867.497631
265.0,758,2869.290288
475.0,979,2871.779354
295.0,1051,2874.519914
515.0,1195,2877.471086
475.0,1230,2880.472618
410.0,827,2882.453364
600.0,1505,2886.188436
570.0,1375,2889.636454
600.0,1290,2892.795365
780.0,1626,2896.849508
515.0,1625,2900.850132
600.0,1378,2904.360381
575.0,1264,2907.481179
575.0,1224,2910.531815
570.0,1322,2913.793979
540.0,1318,2917.008264
535.0,1172,2919.886037
730.0,1265,2922.939027
475.0,1154,2925.7647
620.0,1403,2929.247813
600.0,1354,2932.605243
220.0,704,2934.411124
670.0,1367,2937.805321
390.0,1212,2940.876546
600.0,1344,2944.217945
675.0,1463,2947.855675
740.0,1241,2950.92037
540.0,1094,2953.597331
340.0,949,2955.921054
240.0,908,2958.118781
165.0,759,2959.946278
810.0,1139,2962.747592
490.0,963,2965.207733
580.0,1418,2968.68774
525.0,1259,2971.823593
355.0,976,2974.187241
425.0,982,2976.549881
600.0,1459,2980.074988
290.0,1012,2982.566281
475.0,1104,2985.1811
460.0,980,2987.596573
425.0,855,2989.693351
745.0,1481,2993.448519
545.0,1409,2996.884347
600.0,1341,3000.184745
600.0,1265,3003.277985
265.0,725,3005.008756
210.0,743,3006.769673
510.0,1329,3010.002464
600.0,1527,3013.758361
240.0,730,3015.501623
425.0,1156,3018.34327
735.0,1650,3022.672854
420.0,829,3048.510432
470.0,1099,3051.231701
750.0,1577,3055.389143
605.0,1247,3058.448492
510.0,1169,3061.335259
255.0,780,3063.200534
570.0,1095,3065.878164
375.0,1038,3068.468088
600.0,1413,3071.943357
220.0,1059,3074.526365
430.0,1331,3077.779803
500.0,1086,3080.396192
685.0,1548,3084.341121
700.0,1301,3087.561621
500.0,1217,3090.502999
600.0,1424,3093.999883
600.0,1391,3097.401906
370.0,1078,3099.935476
600.0,1398,3103.379453
355.0,880,3105.498724
550.0,1536,3109.264718
575.0,1357,3112.6263
545.0,1295,3116.019509
570.0,1566,3119.933849
540.0,1354,3123.249376
545.0,1259,3126.38474
180.0,632,3127.875849
575.0,1390,3131.346521
605.0,1405,3134.742735
330.0,1093,3137.417701
155.0,672,3138.99901
575.0,1472,3142.619179
600.0,1296,3145.954627
600.0,1296,3149.135932
600.0,1586,3152.98686
215.0,815,3155.000486
800.0,1461,3158.615334
240.0,789,3160.540057
260.0,610,3161.978255
545.0,1352,3165.306101
545.0,1224,3168.307345
600.0,1135,3171.106071
515.0,1340,3174.6039
470.0,1088,3177.225007
400.0,1126,3179.999598
665.0,1460,3183.559747
280.0,940,3185.900531
470.0,1250,3188.889685
395.0,1186,3191.782057
645.0,1293,3194.93943
575.0,1641,3198.949178
770.0,1369,3202.269074
110.0,480,3203.485889
575.0,1387,3206.94281
515.0,1121,3209.65799
805.0,1182,3212.517869
495.0,1300,3215.698331
435.0,1330,3218.995171
185.0,686,3220.650737
315.0,1115,3223.383904
640.0,1400,3226.865814
495.0,1387,3230.203879
185.0,661,3231.768334
545.0,1191,3234.842148
350.0,1239,3237.92326
630.0,1248,3240.950387
540.0,1274,3244.101067
275.0,787,3245.990906
600.0,1283,3249.180327
130.0,770,3251.04637
465.0,1298,3272.436104
545.0,1536,3276.225685
695.0,1513,3279.918542
420.0,940,3282.2239
190.0,734,3283.954664
455.0,1377,3287.329839
570.0,1324,3290.595932
380.0,1032,3293.213969
530.0,1006,3295.737439
490.0,1288,3298.853495
265.0,894,3301.050521
540.0,1371,3304.48851
285.0,677,3306.139652
575.0,1498,3309.824296
515.0,1197,3312.714541
140.0,618,3314.207986
600.0,1417,3317.633118
635.0,1648,3321.844764
345.0,953,3324.253403
200.0,844,3326.305107
865.0,2067,3331.37978
570.0,1483,3335.063715
545.0,1292,3338.254237
570.0,1433,3341.771666
360.0,757,3343.630743
400.0,1118,3346.282717
800.0,1571,3350.105092
350.0,773,3351.915877
385.0,733,3353.787559
605.0,1467,3357.528425
540.0,1071,3360.118702
515.0,1312,3363.282879
545.0,1298,3366.432597
600.0,1555,3370.281951
600.0,1362,3373.603133
545.0,1122,3376.303988
140.0,533,3377.536061
570.0,1096,3380.121822
615.0,1230,3383.181487
605.0,1148,3386.094043
515.0,982,3388.462349
370.0,1022,3390.891869
255.0,835,3392.919828
505.0,1007,3395.343767
665.0,1584,3399.230096
830.0,1962,3404.109842
80.0,739,3405.86468
545.0,1282,3409.009025
600.0,1318,3412.218116
530.0,1326,3415.555936
495.0,1134,3418.317896
1365.0,2895,3425.464636
600.0,1271,3428.741983
715.0,1611,3432.773192
745.0,1249,3435.897057
755.0,1352,3439.177624
575.0,1218,3442.173943
570.0,1199,3445.238963
725.0,1216,3448.271608
445.0,1143,3451.088834
690.0,1317,3454.320862
810.0,1337,3457.617557
515.0,1495,3461.266887
220.0,988,3463.648811
270.0,764,3465.479447
470.0,1226,3468.44531
375.0,1172,3471.306553
535.0,1221,3474.481227
575.0,1321,3501.9332
460.0,1349,3505.323215
610.0,1465,3508.873758
545.0,1213,3511.8639
555.0,1290,3515.035644
575.0,1336,3518.279784
565.0,1286,3521.381707
605.0,1196,3524.325822
80.0,377,3525.176773
575.0,1263,3528.437224
545.0,982,3531.022842
145.0,531,3532.287026
195.0,687,3533.9859
100.0,418,3534.9613
570.0,1618,3538.911269
940.0,1218,3541.843601
630.0,1245,3544.893283
450.0,1144,3547.667042
240.0,625,3549.144406
135.0,650,3550.686827
545.0,1405,3554.153984
245.0,782,3555.998709
690.0,1254,3559.104532
990.0,1804,3563.88096
175.0,644,3565.514075
680.0,1496,3569.205136
510.0,1204,3572.091681
315.0,1026,3574.569219
600.0,1401,3578.023964
575.0,1487,3581.713961
290.0,854,3583.754596
600.0,1453,3587.295212
455.0,960,3589.656104
575.0,1253,3592.710285
605.0,1174,3595.643099
485.0,1030,3598.17962
600.0,1528,3601.922169
600.0,1374,3605.2643
640.0,1051,3607.794732
270.0,654,3609.385058
420.0,1083,3612.080959
530.0,1434,3615.574857
240.0,686,3617.229909
975.0,1997,3622.189888
420.0,1183,3625.149356
370.0,893,3627.264702
245.0,902,3629.408929
355.0,804,3631.322877
345.0,959,3633.743278
660.0,947,3636.043466
170.0,773,3637.873972
5.0,371,3638.700968
605.0,1249,3641.817188
320.0,985,3644.164907
570.0,1070,3646.710173
420.0,1081,3649.387316
450.0,1053,3651.918631
300.0,970,3654.432716
440.0,1080,3657.066897
545.0,1497,3660.932532
460.0,1025,3663.494295
210.0,544,3664.764463
275.0,755,3666.571707
280.0,870,3668.739462
600.0,1391,3672.147287
715.0,1257,3675.198092
310.0,938,3677.497217
600.0,1329,3680.792271
515.0,1483,3684.615201
920.0,1988,3689.580345
490.0,1286,3692.734731
345.0,979,3695.11755
600.0,1477,3698.697171
380.0,734,3700.518342
800.0,1454,3724.989299
685.0,1646,3728.999026
380.0,1122,3731.681502
245.0,1159,3734.508268
715.0,1325,3737.70887
385.0,1309,3740.942166
645.0,1550,3744.820021
350.0,1050,3747.350533
140.0,675,3748.997703
605.0,1457,3752.71662
715.0,1350,3756.03632
545.0,1534,3759.774713
525.0,1205,3762.737877
440.0,983,3765.078218
670.0,1429,3768.599453
740.0,1148,3771.45956
470.0,1236,3774.574596
540.0,1369,3777.905587
540.0,1136,3780.674591
600.0,983,3783.197183
600.0,1290,3786.401518
555.0,909,3788.731278
575.0,1333,3792.047153
770.0,1911,3796.763264
745.0,1438,3800.333019
545.0,1376,3803.718701
235.0,659,3805.308319
515.0,1192,3808.278755
215.0,794,3810.17495
755.0,1058,3812.775111
105.0,396,3813.697614
575.0,1337,3817.009755
430.0,860,3819.069002
745.0,1205,3821.991849
325.0,732,3823.762223
30.0,390,3824.622833
95.0,610,3826.096764
555.0,1312,3829.189658
495.0,1176,3831.670058
435.0,1340,3834.579856
715.0,1134,3837.026816
570.0,1625,3840.544479
690.0,1189,3843.048929
285.0,708,3844.532194
535.0,1035,3846.678483
300.0,752,3848.216217
670.0,1006,3850.403083
690.0,1178,3852.944958
600.0,1496,3856.126407
570.0,1578,3859.534235
300.0,910,3861.473531
310.0,775,3863.108702
570.0,1493,3866.29285
345.0,910,3868.171639
230.0,741,3869.751961
360.0,854,3871.520755
770.0,1674,3875.102968
265.0,704,3876.605777
515.0,1266,3879.288924
600.0,1386,3882.278589
585.0,987,3884.371647
775.0,1495,3887.526144
130.0,749,3889.101163
775.0,1083,3891.381423
715.0,1123,3893.833455
750.0,1618,3897.261625
600.0,1138,3899.73028
545.0,1148,3902.137753
285.0,721,3903.633242
575.0,1303,3906.377835
205.0,695,3907.852568
385.0,1281,3910.609854
605.0,1186,3913.09926
595.0,1056,3935.875822
380.0,1098,3938.186384
545.0,1387,3941.222711
465.0,911,3943.09268
335.0,909,3945.045429
490.0,1294,3947.773819
575.0,1295,3950.487067
510.0,1414,3953.530197
600.0,1336,3956.438298
495.0,1202,3959.030303
340.0,872,3960.836882
360.0,935,3962.763236
575.0,1548,3966.124524
350.0,794,3967.795276
805.0,2092,3972.218775
445.0,1060,3974.438431
410.0,1011,3976.58322
145.0,527,3977.695983
210.0,599,3978.901635
485.0,1305,3981.637834
340.0,1070,3983.917048
630.0,1025,3986.077172
550.0,1203,3988.707386
570.0,1552,3992.032557
775.0,1341,3994.861473
365.0,1043,3997.123045
770.0,1335,4000.006316
575.0,1204,4002.570654
550.0,1179,4005.050357
600.0,1351,4007.928483
545.0,1406,4010.945103
490.0,1262,4013.672451
450.0,1298,4016.452982
445.0,1209,4019.04005
490.0,742,4020.715023
520.0,1130,4023.100083
570.0,1336,4025.971021
425.0,1097,4028.285486
510.0,1201,4030.800683
645.0,1289,4033.518937
780.0,1177,4036.047702
605.0,1328,4038.853709
605.0,1235,4041.468059
310.0,988,4043.59464
970.0,1667,4047.174263
460.0,1174,4049.633543
430.0,1321,4052.4299
935.0,1953,4056.593107
1025.0,1740,4060.302612
640.0,1401,4063.290822
660.0,1599,4066.652132
415.0,1031,4068.89607
540.0,1276,4072.037301
1175.0,2341,4077.86074
615.0,1093,4080.559648
470.0,1303,4083.929864
185.0,688,4085.570053
580.0,1185,4088.504116
670.0,1262,4091.557467
515.0,1301,4094.755524
520.0,1144,4097.4669
520.0,1480,4101.068718
600.0,1522,4104.841812
715.0,1400,4108.222029
280.0,870,4110.343447
340.0,919,4112.565625
515.0,1105,4115.408039
870.0,1898,4141.042212
785.0,1373,4144.375403
485.0,1268,4147.471416
540.0,1269,4150.659037
575.0,1551,4154.608719
950.0,1807,4159.057461
390.0,1273,4162.148885
615.0,1177,4165.190688
695.0,1221,4168.170825
800.0,1423,4171.665303
520.0,1168,4174.748914
590.0,924,4177.034628
290.0,983,4179.395527
725.0,1301,4182.600905
600.0,1314,4185.764293
600.0,1258,4188.791653
140.0,663,4190.353604
460.0,1358,4193.770823
775.0,1806,4198.276553
855.0,1993,4203.129194
280.0,718,4204.808538
600.0,1296,4207.988806
640.0,1529,4211.707625
945.0,1400,4215.140561
600.0,1440,4218.61731
570.0,1382,4222.188077
770.0,1354,4225.622078
570.0,1449,4229.099348
580.0,1027,4231.606215
890.0,1790,4236.00298
550.0,1299,4239.144591
495.0,960,4241.452382
535.0,1216,4244.387016
570.0,1221,4247.321095
450.0,870,4249.372951
600.0,1434,4253.056406
520.0,1306,4256.3502
445.0,1186,4259.232714
600.0,1206,4262.183876
500.0,1125,4264.86712
540.0,1140,4267.678773
530.0,1466,4271.243747
1080.0,2297,4276.855433
570.0,1478,4280.427124
800.0,1368,4283.912605
220.0,629,4285.449044
600.0,1429,4288.976232
520.0,1177,4291.826226
375.0,984,4294.22255
230.0,736,4295.949435
490.0,1242,4298.995234
575.0,1312,4302.180183
685.0,1317,4305.39079
650.0,971,4307.699575
900.0,1800,4312.130581
645.0,1124,4314.913321
605.0,1391,4318.272479
715.0,1237,4321.280009
520.0,1586,4325.122739
805.0,1525,4329.081514
570.0,1257,4332.087296
965.0,2500,4338.253753
750.0,1386,4341.651955
570.0,1398,4371.44943
420.0,1180,4374.370923
575.0,1238,4377.405671
575.0,1326,4380.786968
425.0,1210,4383.792874
600.0,1506,4387.501308
1315.0,2665,4394.138953
545.0,1070,4396.741946
785.0,1774,4401.088555
600.0,1433,4404.696322
570.0,1359,4408.017329
605.0,1454,4411.588562
530.0,1286,4414.819947
1545.0,2301,4420.460529
545.0,1248,4423.50325
600.0,1333,4426.741261
570.0,1324,4429.947724
545.0,1054,4432.532496
355.0,1104,4435.324992
360.0,877,4437.467746
405.0,1013,4439.856055
490.0,1251,4442.891756
670.0,1160,4445.947559
460.0,1465,4449.552699
470.0,1043,4452.047289
800.0,1517,4455.758653
435.0,914,4457.915664
305.0,974,4460.304035
600.0,1574,4464.245136
450.0,1099,4466.986171
340.0,726,4468.745206
385.0,1139,4471.528194
1070.0,2222,4476.985059
490.0,1171,4479.796874
440.0,941,4482.050826
640.0,1205,4484.973504
770.0,1118,4487.702512
570.0,1409,4491.148999
520.0,1447,4494.796424
545.0,1202,4497.736787
545.0,1147,4500.48291
750.0,1528,4504.2619
515.0,1390,4507.706714
570.0,1374,4511.044156
485.0,1415,4514.478396
520.0,1126,4517.208726
380.0,1028,4519.7232
600.0,1296,4523.061713
915.0,1383,4526.582519
570.0,1241,4529.596914
885.0,1173,4532.454026
600.0,1275,4535.541495
260.0,879,4537.681984
495.0,1273,4540.758218
600.0,1390,4544.136449
650.0,1469,4547.699022
970.0,1548,4551.479047
775.0,1487,4555.278799
555.0,1380,4558.691541
1030.0,2598,4565.115618
500.0,826,4567.116804
770.0,1352,4570.3793
520.0,1207,4597.538366
800.0,1570,4601.394313
545.0,1081,4604.017777
545.0,1280,4607.130134
525.0,1131,4610.005745
185.0,625,4611.504731
570.0,1438,4615.158246
540.0,1359,4618.464341
600.0,1261,4621.631626
545.0,1131,4624.410404
525.0,1068,4626.961287
915.0,1704,4631.1857
470.0,1093,4633.830687
600.0,1409,4637.266562
265.0,931,4639.515506
1000.0,1412,4643.066771
445.0,1116,4645.894177
375.0,941,4648.209607
385.0,1119,4650.943971
570.0,1245,4653.990496
600.0,1580,4657.852257
600.0,1246,4660.825577
575.0,1115,4663.550094
430.0,1054,4666.075066
775.0,1392,4669.478173
280.0,813,4671.384375
575.0,1317,4674.674486
190.0,631,4676.178091
575.0,1210,4679.145521
75.0,405,4680.062686
570.0,1273,4683.126141
490.0,1202,4686.121486
395.0,1243,4689.152047
970.0,1391,4692.758363
550.0,1452,4696.333095
575.0,1712,4700.48287
600.0,1184,4703.46169
250.0,685,4705.205554
555.0,1392,4708.603401
340.0,1034,4711.132768
360.0,854,4713.183922
600.0,1299,4716.445049
600.0,1135,4719.230309
1070.0,2452,4725.262949
580.0,1357,4728.554082
370.0,1172,4731.43449
455.0,875,4733.512578
510.0,980,4735.940011
180.0,675,4737.544115
550.0,1467,4741.293656
525.0,1407,4744.870362
1010.0,1864,4749.441922
525.0,1343,4752.717692
570.0,1181,4755.592338
955.0,2342,4761.35936
835.0,2056,4766.610463
220.0,710,4768.269821
485.0,1127,4771.037456
520.0,1311,4774.404112
820.0,1973,4779.246383
570.0,1210,4782.158369
570.0,1546,4785.960942
230.0,642,4787.493832
600.0,1272,4790.595551
495.0,1345,4793.987604
1350.0,2327,4799.768978
230.0,589,4826.195846
545.0,1310,4829.429292
805.0,1318,4832.58846
395.0,982,4834.960144
780.0,2086,4840.115491
655.0,1222,4843.099076
555.0,1487,4846.817365
770.0,1216,4849.799402
750.0,1991,4854.981766
230.0,822,4856.967474
70.0,516,4858.245481
280.0,915,4860.442651
1010.0,1373,4863.871519
645.0,1643,4867.885323
440.0,1068,4870.484011
545.0,1004,4873.008721
275.0,1050,4875.521434
110.0,504,4876.742604
780.0,1444,4880.235356
775.0,1222,4883.25627
1475.0,2269,4889.154239
1155.0,2345,4894.94731
210.0,549,4896.225972
655.0,1929,4900.934108
810.0,1230,4903.96054
570.0,1137,4906.692357
270.0,1061,4909.288652
570.0,1164,4912.1212
405.0,980,4914.63134
805.0,1164,4917.572652
1180.0,2516,4923.87577
600.0,1209,4926.847046
305.0,910,4929.051413
110.0,526,4930.25946
520.0,1173,4933.110281
395.0,888,4935.220758
365.0,1111,4937.906209
880.0,1968,4942.818265
570.0,1274,4946.079178
540.0,1068,4948.705546
515.0,1340,4951.945457
555.0,1485,4955.542607
635.0,1336,4958.797329
490.0,1337,4962.04944
510.0,1467,4965.538521
545.0,1234,4968.642965
1150.0,2417,4974.731189
695.0,1297,4977.950867
800.0,1332,4981.216793
570.0,1396,4984.634827
320.0,838,4986.627401
1035.0,1940,4991.346753
545.0,1186,4994.229021
545.0,1199,4997.15298
980.0,2431,5003.140479
480.0,1239,5006.269043
740.0,1383,5009.713756
605.0,1307,5012.864109
515.0,1279,5015.965516
515.0,910,5018.197933
605.0,1327,5021.411071
530.0,1344,5024.786299
570.0,1224,5027.765583
545.0,1210,5052.885945
635.0,973,5055.257249
805.0,1281,5058.421816
485.0,1107,5061.077887
550.0,1229,5064.202506
555.0,1295,5067.422272
810.0,1188,5070.290543
545.0,991,5072.631038
680.0,1228,5075.62091
600.0,1952,5080.410339
545.0,1145,5083.147611
270.0,758,5084.961124
775.0,1908,5089.618841
290.0,1096,5092.27016
445.0,860,5094.406107
265.0,830,5096.412477
290.0,1010,5098.824329
405.0,1280,5101.932158
485.0,986,5104.284967
395.0,905,5106.409864
740.0,1315,5109.560541
540.0,1171,5112.375114
355.0,935,5114.64712
575.0,1235,5117.628813
110.0,428,5118.566782
575.0,1242,5121.780653
505.0,1307,5125.158417
715.0,1411,5128.657906
75.0,480,5129.716061
600.0,1478,5133.327539
585.0,1184,5136.205353
545.0,1196,5139.149816
715.0,1258,5142.193725
670.0,1564,5146.039309
725.0,1643,5150.058847
575.0,1518,5153.80242
545.0,1084,5156.503511
495.0,1274,5159.586791
570.0,1396,5162.974193
745.0,1192,5165.937482
230.0,1006,5168.369401
550.0,1328,5171.554085
600.0,1248,5174.563842
545.0,1141,5177.341002
530.0,1284,5180.409107
600.0,1104,5183.044474
600.0,1299,5186.263436
520.0,1128,5188.977356
570.0,1082,5191.580342
545.0,1293,5194.744185
710.0,1151,5197.477002
800.0,1370,5200.821841
695.0,1521,5204.454268
515.0,1363,5207.788148
460.0,1272,5210.837717
575.0,1291,5214.041511
545.0,1323,5217.319363
545.0,1107,5219.983535
185.0,602,5221.39699
460.0,1214,5224.325388
600.0,1320,5227.477002
475.0,1126,5230.164002
465.0,1083,5232.753077
740.0,1478,5236.479692
535.0,963,5238.86191
545.0,1196,5241.870081
345.0,975,5244.359018
570.0,1315,5247.666339
470.0,1247,5250.768274
365.0,982,5253.207922
375.0,1041,5276.846836
485.0,1167,5279.340875
650.0,1333,5282.134736
170.0,799,5283.824975
440.0,936,5285.770699
600.0,1406,5288.780111
515.0,1193,5291.264195
750.0,1692,5294.913693
520.0,1271,5297.581341
660.0,1363,5300.496824
580.0,1352,5303.358498
270.0,756,5304.99821
800.0,1368,5307.87124
775.0,1432,5310.9422
370.0,1279,5313.653728
775.0,1129,5316.095962
510.0,1315,5318.853802
265.0,752,5320.394499
480.0,1249,5323.04887
545.0,1338,5325.870126
600.0,1337,5328.7276
575.0,1228,5331.300011
880.0,1775,5335.096005
435.0,1132,5337.50337
460.0,992,5339.565938
440.0,1200,5342.127055
600.0,1340,5345.031027
775.0,1414,5348.068708
605.0,1205,5350.657295
600.0,1395,5353.675625
570.0,1531,5356.903956
600.0,1661,5360.473789
440.0,1386,5363.428805
580.0,927,5365.426878
600.0,1282,5368.167516
695.0,1139,5370.619892
395.0,773,5372.246653
180.0,628,5373.559986
430.0,935,5375.521092
525.0,1261,5378.184919
485.0,1182,5380.714628
1155.0,2471,5386.010258
775.0,1728,5389.703196
430.0,1076,5392.014096
510.0,993,5394.121279
570.0,1135,5396.496358
570.0,1359,5399.412782
770.0,1130,5401.797682
770.0,1797,5405.653164
465.0,1285,5408.344749
800.0,1415,5411.41876
545.0,996,5413.631634
570.0,1178,5416.142765
600.0,1177,5418.641302
645.0,1163,5421.142413
545.0,1260,5423.814952
580.0,1218,5426.396423
895.0,1538,5429.672239
385.0,1004,5431.765775
1055.0,2389,5436.883809
625.0,1088,5439.189775
580.0,1497,5442.341069
385.0,1263,5445.056167
520.0,1076,5447.336446
420.0,1088,5449.662831
