#{"t_start": 1768249545.5863633, "env_id": "SpaceInvaders-v0"}
r,l,t
570.0,1156,2724.377957
570.0,1563,2727.956341
875.0,1490,2731.318988
570.0,1271,2734.206537
485.0,1459,2737.553893
525.0,1217,2740.283324
540.0,1256,2743.118653
185.0,836,2744.988845
600.0,1367,2748.090423
380.0,789,2749.851967
800.0,1226,2752.790634
490.0,1512,2756.31536
190.0,862,2758.314815
265.0,820,2760.147605
545.0,1210,2762.83469
225.0,1087,2765.302467
580.0,1240,2768.114451
100.0,710,2769.704307
225.0,752,2771.392713
675.0,1267,2774.296609
800.0,1298,2777.2688
570.0,1236,2780.061354
605.0,1307,2783.091882
285.0,939,2785.223363
770.0,1375,2788.369593
420.0,1190,2791.076043
545.0,1454,2794.415694
380.0,1115,2796.95789
995.0,2128,2801.933043
590.0,1075,2823.752713
465.0,1228,2826.569217
315.0,750,2828.215475
545.0,1157,2830.822966
800.0,1448,2834.084069
745.0,1372,2837.221521
370.0,1172,2839.946056
450.0,1267,2842.864275
460.0,992,2845.11866
770.0,1692,2848.967603
605.0,880,2850.929048
325.0,1036,2853.247795
185.0,734,2854.902472
545.0,1124,2857.430831
600.0,1486,2860.824519
210.0,593,2862.095758
630.0,1482,2865.504452
545.0,1561,2869.160198
470.0,1148,2872.032541
205.0,847,2874.214871
805.0,1603,2878.149019
630.0,1347,2881.435751
205.0,763,2883.315973
580.0,1353,2886.674527
600.0,1570,2890.605143
185.0,703,2892.228552
320.0,1047,2894.796541
350.0,1019,2897.257074
485.0,1338,2900.534581
550.0,1422,2904.114849
155.0,522,2905.339061
500.0,966,2907.658206
420.0,749,2909.503026
340.0,955,2911.813338
655.0,981,2914.188621
570.0,1286,2917.347309
425.0,1091,2919.999554
545.0,1437,2923.520193
375.0,773,2925.396733
595.0,1012,2927.837256
520.0,1276,2931.012709
575.0,945,2933.36108
605.0,1288,2936.576512
340.0,1168,2939.454612
1000.0,1550,2943.413413
515.0,1345,2946.738414
540.0,1287,2949.870434
255.0,850,2951.953497
600.0,1182,2954.887181
460.0,1290,2958.085778
300.0,855,2960.151798
430.0,1319,2963.517232
610.0,1180,2966.508008
690.0,1699,2970.674993
450.0,983,2973.118798
785.0,1437,2976.695395
365.0,1199,2979.627859
210.0,1133,2982.388628
715.0,1403,2985.826187
400.0,1035,2988.417676
490.0,1005,2990.823549
400.0,1110,2993.605034
610.0,1169,2996.532717
460.0,1234,2999.500643
345.0,973,3001.847908
495.0,1189,3004.709211
540.0,1211,3007.668181
575.0,1342,3010.905092
185.0,802,3012.819041
520.0,1216,3015.802174
505.0,997,3018.235762
200.0,662,3019.82609
405.0,1066,3022.575344
170.0,651,3024.269041
605.0,1396,3051.442285
545.0,1288,3054.868075
495.0,981,3057.197796
600.0,1356,3060.525493
325.0,1334,3063.839245
1665.0,2709,3070.661344
400.0,1032,3073.161703
640.0,1504,3076.832511
665.0,1412,3080.28116
545.0,1295,3083.477506
570.0,1433,3087.019695
800.0,1233,3089.991109
555.0,1198,3092.936584
570.0,1402,3096.381981
485.0,1594,3100.238209
725.0,1680,3104.365665
385.0,954,3106.709823
550.0,1112,3109.379232
775.0,1383,3112.873333
570.0,1152,3115.803488
665.0,1149,3118.578584
330.0,837,3120.59202
205.0,753,3122.371238
495.0,1349,3125.70817
800.0,1247,3128.819807
200.0,610,3130.243067
600.0,1299,3133.419914
575.0,1039,3135.962889
600.0,1574,3139.823113
800.0,1503,3143.555227
525.0,1086,3146.219169
600.0,1427,3149.695647
365.0,1087,3152.337239
430.0,944,3154.585404
390.0,1128,3157.370381
600.0,1338,3160.59706
225.0,632,3162.088768
445.0,1191,3164.987052
335.0,1122,3167.662159
570.0,1526,3171.389107
600.0,1718,3175.8736
425.0,959,3178.210161
545.0,1394,3181.61393
745.0,1321,3184.896436
720.0,1639,3188.915686
600.0,1475,3192.539151
100.0,656,3194.049132
580.0,1442,3197.589826
540.0,1483,3201.231392
440.0,1126,3204.094975
605.0,1069,3206.693426
455.0,1104,3209.397777
430.0,970,3211.689239
705.0,1656,3215.787844
280.0,731,3217.568227
275.0,929,3219.808342
170.0,579,3221.167952
720.0,1189,3224.056494
515.0,1476,3227.678514
730.0,1343,3230.931203
745.0,1350,3234.412531
120.0,498,3235.554577
130.0,525,3236.794712
575.0,1626,3240.745527
555.0,1265,3243.78495
445.0,1002,3246.223498
435.0,1300,3249.417351
395.0,1311,3270.798669
410.0,1101,3273.514739
485.0,1142,3276.260196
410.0,1035,3278.787794
195.0,693,3280.46418
425.0,893,3282.631953
580.0,1374,3285.998398
550.0,1337,3289.254305
450.0,1143,3292.02827
920.0,1330,3295.448606
295.0,919,3297.696404
545.0,1302,3300.916673
300.0,1054,3303.536103
265.0,843,3305.615151
465.0,1451,3309.127269
280.0,731,3310.935467
495.0,1384,3314.247993
600.0,1445,3317.777145
745.0,1523,3321.65524
475.0,1055,3324.41592
90.0,542,3325.64636
555.0,1342,3328.941372
430.0,1153,3331.696326
575.0,1460,3335.306743
415.0,1189,3338.20373
280.0,974,3340.568071
200.0,601,3341.979695
570.0,1529,3345.704222
780.0,1290,3348.882268
470.0,1021,3351.323107
455.0,1054,3353.959077
600.0,1608,3358.056993
465.0,1280,3361.227422
685.0,1539,3365.009962
205.0,781,3366.917691
450.0,1331,3370.186443
545.0,1075,3372.798148
770.0,1450,3376.340481
570.0,1442,3379.861414
630.0,1367,3383.247727
570.0,1062,3385.931015
570.0,1087,3388.563778
1355.0,2395,3394.45717
550.0,1009,3396.974767
770.0,1368,3400.304644
140.0,638,3401.799784
670.0,1226,3404.789194
555.0,1223,3407.860279
720.0,1382,3411.220603
520.0,1441,3414.823469
635.0,1481,3418.421413
775.0,1410,3421.83455
430.0,997,3424.279937
545.0,1043,3426.812336
250.0,832,3428.910014
775.0,1228,3432.054766
335.0,1092,3434.734943
755.0,1314,3437.93839
405.0,1017,3440.388426
605.0,1417,3443.970306
520.0,1149,3446.901482
490.0,1171,3449.820242
530.0,1133,3452.580097
545.0,1297,3455.804805
800.0,1194,3458.763769
520.0,1358,3462.115842
570.0,1463,3465.742501
600.0,1410,3469.258884
415.0,1154,3472.045758
15.0,417,3473.067708
585.0,1082,3500.041709
670.0,953,3502.385844
680.0,1404,3505.857348
520.0,1558,3509.740576
485.0,1096,3512.401398
600.0,1539,3516.122845
570.0,1488,3519.768969
575.0,1254,3522.849587
295.0,752,3524.654099
150.0,502,3525.841858
635.0,1129,3528.686254
425.0,939,3531.134357
700.0,1154,3534.153415
165.0,695,3535.852113
1155.0,1758,3540.139047
715.0,1471,3543.755516
240.0,765,3545.625891
460.0,1552,3549.385063
470.0,1103,3552.053016
745.0,1134,3554.81058
480.0,1002,3557.220429
570.0,1807,3561.879603
605.0,1241,3565.212871
240.0,863,3567.327784
180.0,640,3568.820412
845.0,1162,3571.642134
605.0,1228,3574.642735
510.0,1225,3577.628361
155.0,482,3578.722553
775.0,1349,3582.052495
250.0,731,3583.7636
405.0,1272,3586.906932
370.0,834,3588.940903
435.0,1005,3591.370085
545.0,1117,3594.209862
600.0,1369,3597.524014
805.0,1366,3600.900475
500.0,1422,3604.310182
575.0,1539,3608.078264
450.0,1116,3610.867969
770.0,1488,3614.570988
490.0,1138,3617.294917
425.0,1234,3620.341663
320.0,982,3622.721002
545.0,1646,3626.837573
780.0,1612,3630.895077
100.0,645,3632.420004
560.0,1328,3635.728947
490.0,1325,3638.952504
745.0,1023,3641.479148
365.0,1135,3644.328428
600.0,1386,3647.692782
545.0,1209,3650.624075
530.0,1258,3653.791236
330.0,930,3656.091583
305.0,1036,3658.582693
520.0,1330,3662.032277
225.0,652,3663.55881
310.0,653,3665.142033
755.0,1126,3667.879843
440.0,1085,3670.530207
750.0,1325,3673.735643
555.0,1099,3676.38846
670.0,1320,3679.648033
545.0,1300,3682.875293
75.0,617,3684.424178
450.0,1188,3687.368903
480.0,1122,3690.080617
475.0,1242,3693.10277
600.0,1309,3696.292511
605.0,1284,3699.387575
265.0,856,3701.445562
525.0,1421,3725.823387
800.0,1512,3729.526588
550.0,1310,3732.742157
435.0,1180,3735.636785
570.0,1079,3738.261946
515.0,1435,3741.763782
470.0,1261,3744.933535
500.0,1283,3748.085345
545.0,1132,3751.059188
470.0,1401,3754.503772
605.0,1322,3757.720029
410.0,1213,3760.674022
740.0,1407,3764.143562
460.0,926,3766.365139
285.0,1098,3769.064399
120.0,528,3770.263047
480.0,799,3772.188166
1005.0,2077,3777.376392
515.0,1418,3780.846105
405.0,1080,3783.703715
480.0,1135,3786.426521
175.0,808,3788.383744
405.0,823,3790.386984
470.0,1378,3793.738745
435.0,1073,3796.359006
515.0,1270,3799.492835
1020.0,2041,3804.590822
600.0,1421,3808.077558
775.0,1489,3811.767143
465.0,1221,3814.747435
745.0,1267,3817.873219
770.0,1393,3821.304684
745.0,1171,3824.177762
230.0,615,3825.662746
460.0,1135,3828.429092
745.0,1339,3831.330004
630.0,1280,3834.073769
600.0,1182,3836.592175
600.0,1249,3839.244182
600.0,1673,3842.807902
540.0,1265,3845.468951
580.0,1324,3848.263218
295.0,897,3850.195312
255.0,634,3851.536428
410.0,1035,3853.723651
245.0,725,3855.206014
600.0,1419,3858.213168
220.0,595,3859.37295
315.0,909,3861.279981
305.0,798,3862.967679
460.0,1153,3865.422535
540.0,1244,3868.06111
800.0,1414,3871.102182
425.0,1275,3873.880112
490.0,1106,3876.221625
570.0,1573,3879.594964
520.0,1123,3881.964855
505.0,1060,3884.216503
545.0,1302,3886.947756
185.0,656,3888.327045
725.0,1355,3891.211384
335.0,908,3893.142831
495.0,1278,3895.889645
470.0,1144,3898.339486
745.0,1149,3900.744439
320.0,777,3902.357781
840.0,1572,3905.749225
190.0,725,3907.245465
400.0,1145,3909.695182
515.0,1392,3912.643685
350.0,800,3914.333559
515.0,1274,3937.582778
140.0,754,3939.195317
545.0,1197,3941.729837
600.0,1249,3944.357863
575.0,1403,3947.382135
775.0,1290,3950.061002
485.0,1095,3952.394844
485.0,1097,3954.692294
440.0,1118,3957.014404
275.0,718,3958.48321
255.0,893,3960.371169
495.0,1466,3963.46434
165.0,532,3964.576266
540.0,1240,3967.199336
435.0,866,3969.052943
980.0,2174,3973.715855
575.0,1335,3976.530218
545.0,1346,3979.406689
485.0,1057,3981.645831
550.0,1202,3984.225598
520.0,1114,3986.58625
250.0,739,3988.124549
580.0,1222,3990.694724
130.0,516,3991.729869
540.0,1221,3994.334899
345.0,1036,3996.566931
1120.0,2196,4001.302495
585.0,1113,4003.709908
415.0,917,4005.669948
570.0,1394,4008.60657
400.0,899,4010.515701
715.0,1248,4013.193275
670.0,939,4015.245386
800.0,1316,4018.051971
340.0,705,4019.523645
490.0,1178,4022.060949
365.0,912,4023.97222
470.0,1247,4026.609829
980.0,2100,4031.111217
455.0,1096,4033.422919
630.0,1296,4036.160214
585.0,1348,4039.051742
570.0,1417,4042.012162
460.0,1256,4044.729639
770.0,1504,4047.986181
575.0,1257,4050.638162
180.0,506,4051.676804
920.0,2067,4056.085513
690.0,1337,4058.93394
385.0,1087,4061.249726
575.0,1415,4064.214528
1110.0,2324,4069.314129
1100.0,2485,4075.515476
550.0,1304,4078.641175
385.0,1148,4081.419563
210.0,1233,4084.634192
575.0,1251,4087.706977
600.0,1412,4091.199161
510.0,1213,4094.140851
515.0,1334,4097.334878
570.0,1365,4100.638238
575.0,1353,4104.083111
210.0,589,4105.503441
570.0,1363,4108.78487
295.0,846,4110.855507
880.0,1895,4115.672193
515.0,1362,4139.801084
210.0,659,4141.403254
695.0,1321,4144.634439
315.0,884,4146.802616
490.0,1184,4149.702214
535.0,1111,4152.574496
395.0,946,4154.818746
830.0,1375,4158.202075
545.0,1312,4161.413128
515.0,1278,4164.716119
470.0,1174,4167.638097
770.0,1633,4171.641793
295.0,782,4173.658976
275.0,718,4175.419492
550.0,1147,4178.244493
600.0,1321,4181.551277
725.0,1862,4186.124532
600.0,1496,4189.791052
445.0,1051,4192.333996
175.0,684,4194.061854
645.0,1482,4197.706696
580.0,1215,4200.662933
1100.0,2363,4206.430928
750.0,1240,4209.454246
600.0,1204,4212.349099
325.0,1167,4215.18357
185.0,836,4217.171737
660.0,1339,4220.508608
245.0,747,4222.409109
285.0,888,4224.666034
515.0,1085,4227.304648
500.0,1167,4230.088818
465.0,735,4231.902755
200.0,728,4233.637428
600.0,1261,4236.640996
800.0,1396,4240.055933
280.0,669,4241.661404
235.0,1029,4244.167476
550.0,991,4246.598486
800.0,1278,4249.698487
805.0,1305,4253.013745
785.0,1735,4257.369316
940.0,1839,4261.888191
460.0,1098,4264.541672
90.0,684,4266.138667
110.0,780,4267.982075
680.0,1411,4271.415775
605.0,1368,4274.718599
775.0,1226,4277.637406
600.0,1363,4280.916684
720.0,1008,4283.362953
770.0,1427,4287.114055
600.0,1327,4290.415915
540.0,1255,4293.524706
665.0,1553,4297.269408
305.0,1047,4299.777828
985.0,2137,4304.953978
605.0,1562,4308.796437
600.0,1416,4312.228094
600.0,1502,4315.96816
445.0,859,4318.028846
600.0,1257,4321.045392
500.0,1099,4323.722417
550.0,1087,4326.361549
685.0,1328,4329.7958
705.0,1405,4333.207128
305.0,1031,4335.642365
610.0,1425,4339.095888
395.0,1037,4341.533448
395.0,1430,4371.41292
915.0,1283,4374.661122
850.0,1935,4379.470972
920.0,2228,4385.194589
600.0,1111,4387.998403
975.0,1393,4391.419149
1125.0,2666,4398.02544
435.0,1085,4400.629823
415.0,1195,4403.602316
800.0,1436,4407.119435
600.0,1540,4410.891971
600.0,1440,4414.532891
525.0,1335,4417.810772
525.0,1359,4421.059113
525.0,1466,4424.617498
715.0,1128,4427.342619
570.0,1511,4431.033751
540.0,1417,4434.649648
175.0,937,4436.954471
605.0,1378,4440.300627
495.0,1094,4442.926762
575.0,1368,4446.453356
330.0,1101,4449.138636
830.0,1219,4452.073292
575.0,1292,4455.273396
745.0,1352,4458.543895
220.0,884,4460.715605
1110.0,2143,4466.17852
380.0,703,4467.903834
415.0,1133,4470.645087
1050.0,2407,4476.554503
595.0,952,4478.871035
520.0,1358,4482.222342
495.0,1296,4485.342047
520.0,1272,4488.435099
750.0,1697,4492.622388
710.0,1545,4496.509941
1025.0,2095,4501.709013
600.0,1431,4505.143674
320.0,1291,4508.321795
575.0,1402,4511.706742
785.0,1676,4515.85268
445.0,1144,4518.591321
600.0,1289,4521.88304
350.0,843,4524.027268
575.0,1341,4527.3161
510.0,1192,4530.191843
1170.0,2075,4535.265282
525.0,1353,4538.548032
1100.0,2755,4545.371687
625.0,1099,4548.026754
545.0,1103,4550.726424
425.0,1238,4553.81999
530.0,1221,4556.796689
695.0,1584,4560.737547
700.0,1416,4564.219762
555.0,1223,4567.182912
200.0,555,4568.491303
375.0,1178,4571.332088
570.0,1562,4599.372977
545.0,1026,4601.849565
605.0,1302,4605.025134
570.0,1758,4609.40561
600.0,1639,4613.650511
1380.0,2100,4618.890976
230.0,695,4620.556697
410.0,969,4622.864863
220.0,678,4624.447866
575.0,1325,4627.632775
570.0,1317,4630.908182
800.0,1326,4634.146132
800.0,1392,4637.50836
555.0,1174,4640.403353
405.0,914,4642.740721
575.0,1067,4645.499127
1005.0,2556,4651.873916
745.0,1222,4654.872756
520.0,1167,4657.672241
1105.0,1818,4662.114812
975.0,1235,4665.136053
385.0,1053,4667.682266
570.0,1322,4670.851828
800.0,1554,4674.783999
245.0,635,4676.313606
600.0,1435,4679.833656
600.0,1304,4682.986121
210.0,878,4685.147963
745.0,1302,4688.352673
290.0,1005,4690.834008
690.0,1374,4694.307278
75.0,516,4695.513127
740.0,1591,4699.381968
185.0,766,4701.20968
570.0,1265,4704.355314
715.0,1291,4707.471842
495.0,1102,4710.142204
755.0,1900,4714.898795
745.0,1393,4718.315193
275.0,1100,4720.933032
550.0,1267,4723.987162
545.0,1323,4727.244054
605.0,1471,4730.796912
830.0,1491,4734.561353
910.0,1607,4738.588085
455.0,1432,4742.286533
535.0,1443,4745.807212
270.0,1131,4748.571306
540.0,1466,4752.15529
515.0,1472,4755.763366
1050.0,2549,4762.054882
575.0,1384,4765.618658
570.0,1293,4768.809671
375.0,849,4770.861439
750.0,1786,4775.432324
605.0,1478,4779.040848
865.0,1448,4782.56291
545.0,1238,4785.578884
725.0,1595,4789.509702
575.0,1340,4792.776449
555.0,1141,4795.632906
555.0,1487,4799.246215
500.0,970,4826.683413
325.0,934,4828.945132
600.0,1342,4832.183419
800.0,1551,4836.009839
605.0,1492,4839.664937
610.0,1311,4842.848534
770.0,1383,4846.276742
740.0,1542,4850.05643
585.0,1442,4853.774308
295.0,951,4856.172858
95.0,722,4857.946361
495.0,1259,4861.10924
575.0,1537,4864.88862
800.0,1440,4868.427687
475.0,1120,4871.158088
415.0,960,4873.517101
570.0,1200,4876.522077
470.0,1209,4879.511784
1160.0,2920,4887.036298
425.0,974,4889.384163
720.0,1208,4892.31932
605.0,1348,4895.636905
575.0,1276,4898.771817
570.0,1413,4902.221778
370.0,884,4904.335587
570.0,1383,4907.677581
715.0,1301,4910.854934
600.0,1202,4913.78886
485.0,935,4916.138198
550.0,1122,4918.898168
800.0,1429,4922.393621
745.0,1630,4926.412626
265.0,749,4928.19311
475.0,1081,4930.822535
185.0,533,4932.053912
315.0,821,4934.00215
600.0,1594,4937.894927
375.0,1023,4940.401705
800.0,1167,4943.268284
555.0,1396,4946.798885
580.0,1419,4950.234843
635.0,1351,4953.539235
290.0,674,4955.145482
600.0,1377,4958.50458
540.0,1223,4961.47531
445.0,739,4963.215943
520.0,1391,4966.495135
530.0,1033,4969.109519
385.0,811,4971.099875
600.0,1414,4974.583106
540.0,1315,4977.834349
430.0,985,4980.257986
570.0,1312,4983.453936
600.0,1277,4986.537382
435.0,1049,4989.034622
990.0,1685,4993.141008
870.0,1068,4995.679218
400.0,947,4997.976069
600.0,1325,5001.167975
600.0,1372,5004.625287
1015.0,1964,5009.547732
405.0,1033,5012.054335
520.0,1115,5014.777642
240.0,625,5016.250053
550.0,1377,5019.618777
495.0,1031,5022.069154
400.0,999,5024.5738
840.0,1491,5028.205268
170.0,718,5052.076267
815.0,1849,5056.628005
210.0,649,5058.138283
600.0,1296,5061.340435
360.0,1000,5063.810455
740.0,1120,5066.633497
545.0,1100,5069.251274
570.0,1240,5072.305984
390.0,1046,5074.792283
195.0,721,5076.49683
190.0,657,5078.079359
345.0,771,5079.879245
805.0,1711,5084.043616
600.0,1279,5087.102384
635.0,1265,5090.157414
220.0,844,5092.196001
600.0,1294,5095.436748
605.0,1432,5098.93734
600.0,1712,5103.111581
800.0,1221,5106.082324
635.0,1277,5109.189498
600.0,1399,5112.585141
800.0,1160,5115.439658
600.0,1406,5118.876984
290.0,1033,5121.490776
605.0,1011,5124.148458
470.0,1053,5126.705049
1265.0,2069,5131.794344
1200.0,2130,5137.051669
255.0,1055,5139.637185
1055.0,1720,5143.849826
450.0,1267,5146.934982
465.0,993,5149.299487
105.0,579,5150.666091
555.0,1385,5154.072967
495.0,1081,5156.718076
555.0,1222,5159.689308
600.0,1375,5163.014683
340.0,792,5165.001472
370.0,952,5167.277328
520.0,1064,5169.898437
395.0,893,5171.994158
800.0,1363,5175.322219
545.0,1392,5178.71171
140.0,826,5180.665141
575.0,1270,5183.716001
775.0,1168,5186.584976
545.0,1313,5189.750453
795.0,1755,5194.072236
1045.0,2217,5199.471948
530.0,1037,5201.94007
485.0,1250,5204.909856
445.0,1037,5207.380104
655.0,1535,5211.137256
800.0,1360,5214.511729
750.0,1224,5217.498398
495.0,993,5219.913023
345.0,963,5222.212259
570.0,1412,5225.626625
600.0,1696,5229.749625
570.0,1299,5232.86359
575.0,1291,5236.161931
570.0,1058,5238.802362
205.0,636,5240.372765
800.0,1204,5243.35367
460.0,1318,5246.759994
545.0,1451,5250.479676
610.0,1109,5253.247385
1060.0,2409,5279.925593
540.0,1291,5282.673311
605.0,1280,5285.460254
515.0,1250,5288.18044
600.0,1272,5290.873307
515.0,1176,5293.395243
770.0,1770,5297.138267
750.0,1205,5299.692134
570.0,1514,5302.927569
585.0,1270,5305.706886
390.0,1093,5308.006758
600.0,1194,5310.550642
495.0,1378,5313.51122
545.0,1234,5316.098458
425.0,1100,5318.413731
310.0,927,5320.370992
360.0,995,5322.439764
255.0,948,5324.439982
570.0,1148,5326.900298
355.0,1107,5329.205307
600.0,1176,5331.711555
915.0,1827,5335.676592
320.0,887,5337.583375
635.0,1513,5340.801899
740.0,1642,5344.302409
575.0,1413,5347.303954
445.0,979,5349.374007
935.0,1722,5353.088697
235.0,697,5354.556088
600.0,1344,5357.383018
495.0,1289,5360.086643
485.0,940,5362.04196
575.0,1426,5365.111305
220.0,1113,5367.448271
465.0,947,5369.466706
610.0,1213,5372.044627
765.0,1206,5374.673436
575.0,1342,5377.556839
285.0,654,5378.949489
145.0,618,5380.263068
515.0,1401,5383.193769
955.0,1923,5387.300413
605.0,1322,5390.107255
575.0,1477,5393.263792
575.0,1437,5396.30916
475.0,1152,5398.797632
600.0,1251,5401.46659
800.0,1326,5404.299988
570.0,1394,5407.252671
500.0,1370,5410.20788
170.0,557,5411.304109
425.0,1032,5413.456605
605.0,1097,5415.813583
1035.0,2170,5420.515474
570.0,1118,5422.886819
525.0,1304,5425.66183
775.0,1432,5428.707135
1000.0,1255,5431.393082
735.0,1883,5435.408371
745.0,1788,5439.238785
570.0,1398,5442.212513
775.0,1242,5444.862187
770.0,1153,5447.304184
