#{"t_start": 1768249545.6278765, "env_id": "SpaceInvaders-v0"}
r,l,t
550.0,1458,2739.023344
670.0,1143,2741.582956
525.0,1117,2744.10531
440.0,1205,2746.831771
520.0,1193,2749.55266
550.0,1108,2752.187523
320.0,952,2754.355266
575.0,1399,2757.539812
800.0,1437,2760.907225
605.0,1226,2763.674348
800.0,1689,2767.507314
635.0,1175,2770.167565
170.0,710,2771.792189
345.0,921,2773.874542
260.0,1042,2776.231536
495.0,1365,2779.358109
245.0,787,2781.161386
600.0,1382,2784.313684
800.0,1518,2787.765
435.0,1106,2790.277042
415.0,1037,2792.638139
575.0,1367,2795.726315
435.0,1086,2798.208355
915.0,1655,2802.049042
290.0,921,2804.10516
275.0,1015,2825.759629
600.0,1489,2829.20172
265.0,838,2831.086756
805.0,1372,2834.153066
495.0,1232,2836.906838
495.0,1470,2840.295614
265.0,791,2842.04508
600.0,1365,2845.151654
290.0,1169,2847.811989
545.0,947,2849.933931
665.0,1416,2853.173778
580.0,1491,2856.667884
550.0,1296,2859.680761
555.0,1401,2862.875389
365.0,1013,2865.191911
555.0,1448,2868.450883
745.0,1143,2871.390655
120.0,533,2872.603794
605.0,1260,2875.859626
555.0,1517,2879.604343
600.0,1455,2883.145948
360.0,935,2885.466039
515.0,1288,2888.704314
685.0,1602,2892.593606
600.0,1452,2896.209231
600.0,1258,2899.302205
560.0,1115,2902.046324
575.0,1335,2905.434571
575.0,1291,2908.589521
220.0,732,2910.381756
775.0,1464,2914.048595
670.0,1331,2917.289291
280.0,1026,2919.790018
545.0,1223,2922.797498
220.0,1048,2925.37622
730.0,1801,2929.863034
635.0,1215,2932.846443
515.0,1284,2936.129943
365.0,957,2938.469394
605.0,1341,2941.905714
575.0,1264,2944.936162
490.0,1087,2947.609831
240.0,1116,2950.371041
320.0,752,2952.235033
515.0,1465,2955.822723
120.0,728,2957.597703
490.0,1728,2961.897543
255.0,720,2963.716749
600.0,1183,2966.672515
570.0,1305,2969.841977
460.0,1139,2972.641239
265.0,1003,2975.059212
570.0,1290,2978.23726
485.0,1112,2980.958606
600.0,1565,2984.791667
280.0,860,2986.926987
480.0,1580,2990.854546
325.0,888,2992.998436
480.0,1266,2996.189775
605.0,1326,2999.43613
955.0,1805,3003.871069
570.0,1084,3006.508629
545.0,1408,3009.984953
685.0,1236,3013.028677
840.0,1398,3016.450749
495.0,1330,3019.741575
550.0,1145,3022.851369
800.0,1294,3049.912105
545.0,1319,3053.362864
75.0,357,3054.233968
525.0,1337,3057.510692
370.0,1169,3060.387468
320.0,844,3062.434365
510.0,1204,3065.35452
605.0,1505,3069.162284
105.0,490,3070.339298
745.0,1414,3073.77792
470.0,999,3076.228265
805.0,1763,3080.562704
720.0,1617,3084.628145
425.0,1093,3087.272555
805.0,1250,3090.32263
125.0,598,3091.724143
780.0,1302,3094.871787
550.0,1361,3098.213355
255.0,848,3100.217696
520.0,1104,3102.862363
410.0,970,3105.248224
480.0,1010,3107.719701
745.0,1441,3111.239006
600.0,1360,3114.832856
780.0,1369,3118.135618
55.0,450,3119.160627
575.0,1352,3122.447244
845.0,1323,3125.679656
615.0,1077,3128.297343
575.0,1243,3131.353013
570.0,1457,3134.983764
540.0,1575,3138.827473
540.0,1326,3142.014302
415.0,1079,3144.718872
390.0,1078,3147.345444
545.0,1166,3150.122703
540.0,1549,3153.915819
260.0,908,3156.19968
840.0,1320,3159.42296
380.0,931,3161.686089
540.0,1574,3165.509611
585.0,1103,3168.207327
395.0,995,3170.615877
690.0,1617,3174.865417
600.0,1180,3177.80357
365.0,879,3179.909572
570.0,1079,3182.57721
350.0,886,3184.670345
335.0,1053,3187.28129
675.0,1545,3191.022171
790.0,1829,3195.506992
835.0,1687,3199.657349
600.0,1469,3203.351277
265.0,901,3205.579678
630.0,1315,3208.790157
660.0,1060,3211.362506
410.0,1019,3213.794123
275.0,784,3215.647815
600.0,961,3218.020631
460.0,1296,3221.221951
600.0,1466,3224.799322
235.0,755,3226.636278
565.0,1770,3231.020597
290.0,948,3233.361348
470.0,1256,3236.559641
140.0,541,3237.864959
575.0,1749,3242.123031
510.0,1022,3244.585831
345.0,995,3247.030268
140.0,515,3248.224954
505.0,1252,3251.288888
280.0,823,3271.422743
275.0,715,3273.145684
460.0,1137,3275.890481
525.0,1518,3279.666931
305.0,795,3281.541308
710.0,1204,3284.557755
1275.0,2333,3290.31469
350.0,902,3292.489861
500.0,1152,3295.440603
520.0,1571,3299.268653
180.0,666,3300.909163
310.0,931,3303.226038
600.0,1229,3306.297657
555.0,1175,3309.156269
665.0,1110,3311.943917
495.0,1157,3314.751135
545.0,1261,3317.810636
600.0,1566,3321.824256
555.0,1424,3325.543846
375.0,1031,3328.035748
600.0,1321,3331.196725
280.0,1014,3333.685451
465.0,1322,3336.885453
845.0,1832,3341.400166
160.0,542,3342.734116
600.0,1309,3345.895731
315.0,949,3348.184507
1070.0,1970,3353.097456
600.0,1235,3356.327564
600.0,1235,3359.458661
540.0,1218,3362.413161
600.0,1294,3365.575446
575.0,1328,3368.794871
610.0,1383,3372.171907
600.0,1301,3375.372869
600.0,1266,3378.474707
585.0,1253,3381.516297
575.0,1375,3384.979362
290.0,898,3387.203502
550.0,1314,3390.434794
630.0,1817,3394.890962
835.0,1445,3398.438673
365.0,1047,3400.966885
600.0,1287,3404.135339
975.0,2218,3409.678822
600.0,1330,3412.95001
600.0,1177,3415.931472
585.0,1166,3418.81594
695.0,1249,3421.850039
285.0,876,3423.952369
605.0,1358,3427.313483
550.0,1113,3430.17531
800.0,1377,3433.544802
385.0,1299,3436.717021
585.0,920,3438.980401
545.0,1604,3442.946226
430.0,1122,3445.848927
600.0,1541,3449.744693
525.0,1330,3453.033513
575.0,1438,3456.5471
455.0,1184,3459.399648
575.0,1532,3463.199279
185.0,810,3465.184175
550.0,1396,3468.640909
515.0,1252,3471.701437
340.0,1156,3474.732742
655.0,1308,3502.129297
520.0,1557,3506.048372
500.0,1189,3508.916362
1005.0,1625,3512.934516
600.0,1431,3516.427876
310.0,918,3518.633812
760.0,1935,3523.406329
515.0,1125,3526.212585
475.0,1064,3528.958419
1090.0,2142,3534.602142
215.0,949,3536.938363
705.0,1481,3540.586753
385.0,893,3542.685285
70.0,646,3544.246569
885.0,1716,3548.464616
605.0,1465,3552.097577
360.0,812,3554.030454
685.0,1386,3557.462947
215.0,810,3559.415557
310.0,834,3561.537561
410.0,879,3563.832448
475.0,989,3566.36464
605.0,1396,3569.809709
895.0,1758,3574.086647
715.0,1154,3576.896265
315.0,794,3578.876065
445.0,957,3581.197903
495.0,1326,3584.453673
600.0,1182,3587.298707
245.0,886,3589.471575
600.0,1298,3592.613475
450.0,1060,3595.283049
745.0,1969,3600.120265
720.0,1300,3603.329909
490.0,1385,3606.658609
515.0,1161,3609.479061
120.0,405,3610.392892
255.0,761,3612.218473
440.0,1222,3615.194805
440.0,1065,3617.791463
100.0,439,3618.801718
500.0,1279,3621.889783
570.0,1380,3625.398978
480.0,1162,3628.201991
190.0,706,3629.887965
320.0,1013,3632.423617
250.0,731,3634.197323
545.0,1039,3636.774975
210.0,855,3638.84048
440.0,1065,3641.448634
670.0,1712,3645.719104
355.0,942,3647.981817
600.0,1344,3651.266386
525.0,1412,3654.862422
335.0,940,3657.1409
435.0,1164,3660.078295
560.0,1043,3662.746197
780.0,1488,3666.394176
380.0,919,3668.650441
250.0,740,3670.43269
490.0,1285,3673.503616
325.0,771,3675.375317
355.0,955,3677.688249
635.0,1201,3680.626247
265.0,1128,3683.4775
350.0,1176,3686.494229
425.0,1048,3689.007276
575.0,1359,3692.32664
310.0,1333,3695.629988
605.0,1328,3698.933194
600.0,1294,3702.087111
515.0,1388,3726.393101
515.0,1332,3729.642103
385.0,1219,3732.573603
460.0,1441,3736.08837
515.0,1103,3738.787774
715.0,1458,3742.362861
175.0,559,3743.718436
690.0,1283,3746.885891
555.0,1486,3750.727649
515.0,1244,3753.745666
605.0,1473,3757.317965
520.0,1477,3760.896542
275.0,1005,3763.406475
510.0,1259,3766.462703
375.0,1170,3769.328429
490.0,1231,3772.35568
600.0,1238,3775.454133
945.0,1352,3778.768297
635.0,1381,3782.234306
670.0,1066,3784.931544
510.0,1254,3787.981662
190.0,688,3789.649889
545.0,1559,3793.440614
410.0,1082,3796.04899
575.0,1466,3799.657439
290.0,750,3801.41206
605.0,1404,3804.886084
500.0,1181,3807.833024
600.0,1302,3811.010782
575.0,1167,3813.909915
200.0,728,3815.637124
495.0,1269,3818.688445
80.0,403,3819.588055
750.0,1209,3822.554193
400.0,985,3824.913861
505.0,1154,3827.730607
645.0,928,3829.781769
550.0,1139,3832.198884
540.0,1144,3834.619343
805.0,1271,3837.328857
520.0,1176,3839.84132
610.0,1461,3842.921903
550.0,1343,3845.809107
540.0,1529,3849.08196
105.0,416,3849.899244
230.0,869,3851.774468
870.0,1345,3854.618402
500.0,1198,3857.127975
540.0,1475,3860.290847
705.0,1247,3862.976677
605.0,1172,3865.535537
800.0,1227,3868.195638
665.0,1268,3870.895621
460.0,1190,3873.466038
410.0,1074,3875.710544
590.0,1167,3878.250183
460.0,1427,3881.295977
600.0,1504,3884.48716
490.0,1353,3887.332603
600.0,1311,3890.165729
550.0,1131,3892.548222
370.0,886,3894.411599
585.0,1183,3896.911565
470.0,1234,3899.52073
580.0,1300,3902.286267
395.0,1107,3904.629019
465.0,1253,3907.289471
305.0,996,3909.401096
170.0,613,3910.678857
485.0,1213,3913.226262
490.0,887,3915.081625
485.0,1048,3937.806326
465.0,1489,3941.014172
460.0,1078,3943.270687
390.0,827,3944.987919
575.0,1402,3947.968342
575.0,1141,3950.377548
385.0,922,3952.328331
495.0,1164,3954.830816
570.0,1344,3957.696223
320.0,651,3959.064792
600.0,1333,3961.941119
575.0,1226,3964.542751
545.0,1442,3967.62625
740.0,1143,3970.040952
575.0,1301,3972.81925
515.0,1330,3975.645081
395.0,659,3977.02419
770.0,1465,3980.153271
775.0,1152,3982.555063
500.0,1238,3985.167278
440.0,896,3987.072192
495.0,1419,3990.104228
550.0,1335,3992.928669
690.0,1246,3995.61061
315.0,727,3997.134537
300.0,759,3998.728629
570.0,1616,4002.139019
250.0,642,4003.435386
630.0,1248,4006.128005
450.0,1400,4009.055137
600.0,1494,4012.291009
515.0,1241,4014.960327
330.0,861,4016.77486
430.0,1041,4018.967071
775.0,1351,4021.92692
1000.0,1814,4025.859461
530.0,1127,4028.223444
485.0,1291,4030.957191
420.0,837,4032.704091
775.0,1351,4035.549954
190.0,711,4037.020232
510.0,1367,4039.878458
695.0,1179,4042.35339
665.0,1386,4045.35872
220.0,841,4047.075231
175.0,670,4048.463206
545.0,1170,4050.947698
600.0,1472,4054.074159
545.0,1386,4057.021165
545.0,1278,4059.701044
800.0,1410,4062.704738
605.0,1285,4065.403689
540.0,1333,4068.206944
375.0,943,4070.438985
520.0,1631,4074.480514
545.0,1110,4077.193028
490.0,1180,4080.051579
635.0,1083,4082.796601
85.0,640,4084.344413
250.0,784,4086.236841
340.0,906,4088.419912
545.0,1685,4092.574925
575.0,1842,4097.079803
830.0,1378,4100.438703
440.0,1164,4103.318748
415.0,784,4105.299358
570.0,1371,4108.618837
570.0,1247,4111.704715
600.0,1574,4115.708681
580.0,1007,4118.250296
385.0,947,4141.425745
475.0,1259,4144.471407
755.0,1487,4148.151449
800.0,1376,4151.630685
600.0,1759,4155.992764
460.0,1060,4158.554767
490.0,1524,4162.254394
195.0,627,4163.85787
600.0,1223,4166.962948
570.0,1532,4170.670685
540.0,1166,4173.682973
570.0,1306,4176.92669
365.0,1039,4179.422015
570.0,1595,4183.342119
635.0,1470,4186.935611
605.0,1401,4190.319096
600.0,1226,4193.422347
775.0,1577,4197.372073
610.0,1303,4200.56442
250.0,680,4202.140951
585.0,1218,4205.09857
570.0,1501,4208.718545
885.0,1519,4212.442105
380.0,1175,4215.328082
350.0,978,4217.693293
1155.0,2216,4223.359597
485.0,1164,4226.271725
600.0,1213,4229.172353
485.0,1078,4231.806729
545.0,1229,4234.806017
525.0,1210,4237.726073
570.0,1377,4241.042816
480.0,1287,4244.241478
575.0,1560,4248.015084
575.0,1188,4250.992911
515.0,1215,4254.235242
600.0,1241,4257.252547
520.0,1387,4260.649164
600.0,1331,4263.875544
455.0,1302,4267.081703
775.0,1464,4270.671016
540.0,1136,4273.391739
515.0,1522,4277.084339
540.0,1186,4279.958363
605.0,1343,4283.255928
1015.0,2286,4289.147258
460.0,1245,4292.221776
380.0,869,4294.287552
800.0,1465,4297.888073
600.0,1619,4301.883642
575.0,1266,4304.98574
740.0,1161,4307.744556
545.0,1312,4310.908772
600.0,1459,4314.562758
950.0,1256,4317.652578
575.0,1256,4320.68128
445.0,902,4322.870842
540.0,1222,4325.84447
600.0,1501,4329.717287
605.0,1196,4332.66743
425.0,1080,4335.236127
540.0,1175,4338.04511
570.0,1365,4341.326913
575.0,1135,4370.474269
365.0,1056,4373.08272
600.0,1449,4376.757082
470.0,1071,4379.329944
520.0,1008,4381.913185
405.0,999,4384.348985
605.0,1277,4387.443794
315.0,741,4389.243125
175.0,687,4390.886708
465.0,1323,4394.059933
360.0,1360,4397.418854
340.0,737,4399.159836
640.0,1636,4403.135165
570.0,1241,4406.258191
630.0,1435,4409.756429
600.0,1415,4413.356487
745.0,1065,4416.036495
1060.0,1997,4420.853577
1585.0,2511,4427.098078
800.0,1300,4430.265756
485.0,1226,4433.266077
600.0,1248,4436.389456
745.0,1420,4439.878545
750.0,1442,4443.392803
455.0,1149,4446.366836
455.0,1143,4449.148634
565.0,1304,4452.343321
285.0,1021,4454.820329
550.0,1372,4458.148849
215.0,665,4459.744464
290.0,1074,4462.347051
495.0,1480,4466.057719
780.0,1891,4470.742283
390.0,1056,4473.272072
495.0,1292,4476.342477
1380.0,2478,4482.503368
600.0,1346,4485.771708
665.0,1261,4488.807643
600.0,1623,4492.829911
800.0,1903,4497.612768
600.0,1282,4500.691986
500.0,1067,4503.297194
230.0,1145,4506.06964
225.0,924,4508.292282
780.0,1461,4511.889251
600.0,1216,4514.893939
770.0,1451,4518.459297
405.0,1083,4521.206325
575.0,1154,4524.229785
450.0,1194,4527.114567
760.0,2004,4532.055038
570.0,1178,4534.942235
695.0,1021,4537.41708
575.0,1208,4540.394101
695.0,1460,4543.926914
800.0,1401,4547.371975
390.0,1126,4550.126215
600.0,1322,4553.422417
600.0,1191,4556.385545
545.0,1338,4559.661403
425.0,1109,4562.367062
540.0,1480,4565.998902
485.0,1417,4569.479373
545.0,1018,4571.97712
945.0,1604,4600.133566
745.0,1482,4603.708779
220.0,606,4605.098128
490.0,1186,4608.001239
545.0,1340,4611.450591
520.0,1208,4614.605164
215.0,759,4616.457705
285.0,845,4618.485344
600.0,1316,4621.733629
570.0,1170,4624.624914
555.0,1261,4627.672264
140.0,636,4629.164687
475.0,1080,4631.75316
600.0,1402,4635.198466
575.0,1315,4638.354579
880.0,1218,4641.281926
150.0,800,4643.339802
715.0,1375,4646.844768
460.0,1063,4649.400347
605.0,1431,4652.911932
450.0,984,4655.25458
425.0,1040,4657.697238
1175.0,2332,4663.471547
545.0,1388,4666.841319
600.0,1492,4670.450265
955.0,1274,4673.697554
545.0,1212,4676.752655
490.0,1194,4679.630127
555.0,1446,4683.159627
450.0,933,4685.4305
1120.0,2524,4691.843237
325.0,1088,4694.569309
575.0,1390,4697.974757
295.0,902,4700.091285
365.0,993,4702.496079
205.0,735,4704.353803
395.0,1018,4706.82617
490.0,1246,4709.894165
245.0,838,4711.949916
540.0,1205,4714.863282
1185.0,2558,4721.168045
820.0,1976,4726.023533
570.0,1357,4729.35629
770.0,1186,4732.230638
610.0,1293,4735.55646
520.0,1217,4738.523571
290.0,1086,4741.307152
575.0,1289,4744.502303
575.0,1167,4747.323965
575.0,1075,4749.942979
475.0,1206,4752.853203
605.0,1356,4756.185895
1200.0,2507,4762.389415
575.0,809,4764.438508
270.0,730,4766.196861
575.0,1579,4770.040463
290.0,839,4772.12698
825.0,2023,4777.203555
575.0,1348,4780.508438
600.0,1177,4783.439527
775.0,1417,4786.84493
400.0,1134,4789.583712
575.0,1414,4792.994958
600.0,1411,4796.484968
135.0,562,4797.82081
445.0,1403,4826.372361
605.0,1384,4829.759386
1000.0,1300,4832.847484
580.0,1409,4836.249456
750.0,1177,4839.118401
245.0,1158,4841.88917
435.0,1237,4844.937052
545.0,1310,4848.087149
600.0,1602,4852.158818
505.0,1255,4855.4272
300.0,1131,4858.20597
310.0,791,4860.226115
525.0,1266,4863.374898
320.0,784,4865.23145
485.0,1253,4868.253664
160.0,748,4870.01791
460.0,1154,4872.78767
540.0,1204,4875.687949
985.0,1956,4880.497381
575.0,1147,4883.318274
805.0,1207,4886.52123
530.0,865,4888.633161
1075.0,2036,4893.598022
450.0,1036,4896.143959
470.0,818,4898.133955
855.0,2227,4903.607965
300.0,855,4905.666733
570.0,1148,4908.463824
330.0,847,4910.52088
540.0,1224,4913.460309
235.0,841,4915.561117
255.0,869,4917.700655
545.0,1096,4920.367407
545.0,1251,4923.384483
600.0,1301,4926.537624
600.0,1351,4929.872411
575.0,1041,4932.420591
545.0,1101,4935.10674
340.0,996,4937.526061
195.0,799,4939.504042
445.0,920,4941.693355
295.0,814,4943.744353
580.0,1068,4946.46372
570.0,1216,4949.470866
555.0,1415,4952.911638
605.0,1300,4956.052639
230.0,649,4957.612956
650.0,1516,4961.287285
520.0,1160,4963.966531
135.0,680,4965.53201
690.0,1196,4968.542937
605.0,1082,4971.180377
570.0,1442,4974.762725
600.0,1210,4977.741323
1175.0,2712,4984.551805
570.0,1660,4988.609471
570.0,1411,4992.062349
435.0,1102,4994.683083
600.0,1313,4997.914557
485.0,1168,5000.681166
540.0,1130,5003.434507
255.0,921,5005.814435
555.0,1120,5008.512836
230.0,568,5009.857755
555.0,1400,5013.279043
540.0,1206,5016.170037
775.0,1289,5019.32624
600.0,1469,5022.955208
125.0,601,5024.450774
600.0,1399,5027.888101
190.0,750,5051.78358
570.0,1017,5054.331105
540.0,1358,5057.65221
470.0,1257,5060.723781
610.0,1015,5063.195625
605.0,1008,5065.788873
600.0,1315,5068.959219
600.0,1370,5072.255468
945.0,1960,5077.092332
475.0,1139,5079.887736
530.0,1241,5082.868301
800.0,1246,5085.899555
550.0,1102,5088.525026
290.0,1097,5091.206888
835.0,1404,5094.74064
320.0,971,5097.087076
465.0,1395,5100.539785
715.0,1254,5103.536625
745.0,1070,5106.098813
565.0,1138,5108.835457
575.0,1424,5112.330603
600.0,1268,5115.476654
830.0,2083,5120.680565
535.0,1132,5123.525846
570.0,1221,5126.555021
275.0,837,5128.567885
715.0,1285,5131.670321
530.0,1240,5134.71796
525.0,1067,5137.296686
375.0,928,5139.546672
830.0,1148,5142.318244
580.0,1211,5145.216089
395.0,978,5147.605744
545.0,1169,5150.460407
785.0,1106,5153.190784
560.0,1084,5155.921448
490.0,1176,5158.748343
470.0,1003,5161.202819
490.0,1231,5164.207025
775.0,1536,5167.972472
600.0,1475,5171.58957
460.0,1030,5174.120783
305.0,737,5175.828783
630.0,1161,5178.574682
525.0,1424,5182.03931
600.0,1314,5185.347309
925.0,1275,5188.428897
260.0,809,5190.370754
740.0,1260,5193.387578
515.0,1314,5196.626808
455.0,1245,5199.579454
575.0,1335,5202.833366
580.0,1399,5206.230814
540.0,1237,5209.258652
255.0,742,5210.940234
880.0,1781,5215.33949
660.0,1433,5218.830212
600.0,1166,5221.639607
415.0,1105,5224.321883
770.0,1506,5227.998591
375.0,915,5230.188491
395.0,1043,5232.640047
440.0,1238,5235.837658
600.0,1273,5238.933913
445.0,1138,5241.713047
575.0,1111,5244.61793
1090.0,2325,5250.592736
185.0,723,5252.382733
925.0,1453,5277.040355
460.0,977,5279.098028
1020.0,1593,5282.464286
600.0,1339,5285.30423
105.0,371,5286.045729
1000.0,1292,5288.810028
575.0,1381,5291.740921
715.0,1134,5294.128922
605.0,1267,5296.874022
600.0,1307,5299.690135
540.0,1046,5301.923542
365.0,808,5303.593528
815.0,2020,5307.935239
515.0,1080,5310.201586
415.0,1328,5312.987626
770.0,1256,5315.676395
600.0,1393,5318.647258
520.0,1636,5322.177231
800.0,1526,5325.46305
520.0,1136,5327.842003
575.0,1590,5331.205452
555.0,1301,5333.966276
275.0,967,5336.002135
200.0,811,5337.737582
500.0,1172,5340.209014
445.0,1132,5342.647115
365.0,1198,5345.218547
745.0,1237,5347.832177
555.0,1137,5350.261732
545.0,1124,5352.69664
600.0,1359,5355.65671
570.0,1212,5358.222128
220.0,680,5359.637428
575.0,1354,5362.528119
545.0,1185,5365.00679
1235.0,2512,5370.409343
990.0,1934,5374.644922
720.0,1024,5376.819746
600.0,1355,5379.720103
1145.0,2464,5384.994358
570.0,1509,5388.163554
665.0,1132,5390.575302
960.0,1196,5393.115205
890.0,1837,5397.06942
250.0,617,5398.357067
545.0,1156,5400.829016
485.0,1159,5403.282548
565.0,1024,5405.478624
665.0,1377,5408.388249
465.0,875,5410.27688
770.0,1582,5413.67713
515.0,979,5415.724068
400.0,855,5417.498555
310.0,708,5418.972326
510.0,1279,5421.692665
435.0,1308,5424.48789
885.0,1935,5428.616617
1090.0,2361,5433.657282
600.0,1448,5436.789788
475.0,878,5438.635128
725.0,1862,5442.686098
295.0,975,5444.745155
570.0,1227,5447.394943
540.0,1274,5450.06889
