#{"t_start": 1768227135.8347297, "env_id": "SpaceInvaders-v0"}
r,l,t
150.0,974,4444.514376
555.0,1697,4446.925383
515.0,929,4463.404696
305.0,1171,4465.028872
415.0,1138,4466.67317
440.0,1413,4468.660418
320.0,814,4469.875349
470.0,1228,4471.627036
125.0,719,4472.602143
475.0,972,4473.990083
255.0,822,4490.304592
385.0,1324,4492.208857
150.0,679,4493.187969
490.0,1276,4494.995224
440.0,1450,4497.043204
300.0,780,4498.123335
425.0,1070,4499.625369
370.0,1047,4501.06747
490.0,1570,4518.544492
105.0,508,4519.249091
115.0,993,4520.70749
260.0,1039,4522.212806
170.0,696,4523.192843
315.0,894,4524.466559
445.0,1213,4526.181472
195.0,842,4527.355675
525.0,1436,4584.690858
245.0,922,4586.001539
330.0,1004,4587.475479
255.0,1029,4588.985837
470.0,1411,4591.035944
525.0,1570,4593.347459
490.0,1125,4594.973816
80.0,398,4595.527932
370.0,1242,4612.556023
260.0,928,4613.854291
255.0,1113,4615.439909
260.0,915,4616.739826
190.0,677,4617.72154
190.0,792,4618.829418
270.0,1176,4620.494461
300.0,1104,4622.113583
250.0,1117,4623.735403
130.0,532,4639.931345
475.0,1156,4641.567451
115.0,536,4642.287606
155.0,815,4643.428929
215.0,744,4644.438879
205.0,779,4645.516536
285.0,1022,4646.936486
460.0,1463,4648.994511
60.0,397,4649.534923
200.0,778,4650.601639
395.0,978,4666.878247
235.0,941,4668.169718
395.0,981,4669.556632
290.0,875,4670.798942
650.0,1415,4672.800335
155.0,688,4673.722999
405.0,1335,4675.60657
370.0,921,4676.88749
225.0,864,4678.101263
160.0,739,4693.983475
580.0,1423,4696.013458
250.0,883,4697.249584
670.0,1171,4698.905277
355.0,1015,4700.315601
180.0,652,4701.206227
460.0,997,4702.597616
140.0,602,4703.401722
490.0,1008,4704.826414
690.0,1749,4722.222152
330.0,1231,4723.980717
465.0,1330,4725.841469
475.0,1483,4727.959091
145.0,654,4728.859128
475.0,1112,4730.433398
435.0,996,4731.827869
380.0,1317,4748.542275
290.0,921,4749.806599
225.0,920,4751.10242
605.0,1374,4753.055723
425.0,1175,4754.712402
90.0,554,4755.486965
120.0,509,4756.165438
520.0,1551,4758.396735
75.0,495,4759.064658
350.0,1100,4775.387411
235.0,834,4776.559072
495.0,1429,4778.549539
335.0,1186,4780.2478
240.0,981,4781.645764
265.0,835,4782.846294
230.0,883,4784.08485
340.0,829,4785.241535
405.0,1257,4801.819183
285.0,1092,4803.346039
445.0,1531,4805.50211
300.0,1049,4806.969985
325.0,1241,4808.698046
280.0,1032,4810.121402
140.0,725,4811.125531
335.0,1093,4812.694921
95.0,529,4828.340791
210.0,1007,4829.733462
90.0,788,4830.882144
190.0,511,4831.600093
230.0,760,4832.637181
470.0,1021,4834.108765
275.0,1063,4835.645152
255.0,1015,4873.600402
730.0,1527,4875.748782
410.0,928,4892.026457
220.0,655,4892.92397
305.0,971,4894.301568
615.0,1102,4895.871277
345.0,1069,4897.353617
370.0,1049,4898.836628
405.0,1467,4900.911532
170.0,698,4901.878021
370.0,1058,4903.351102
370.0,1147,4919.945136
175.0,681,4920.885752
520.0,1601,4923.177098
560.0,993,4924.539299
235.0,835,4925.710953
310.0,1024,4927.184145
245.0,985,4928.590518
250.0,888,4929.849827
415.0,1098,4946.386173
105.0,635,4947.276903
345.0,948,4948.601099
140.0,651,4949.497701
380.0,1075,4950.984099
600.0,1484,4953.055552
270.0,805,4954.189199
90.0,627,4955.031332
240.0,865,4956.231007
425.0,1601,4973.437101
215.0,910,4974.711319
245.0,894,4975.941098
580.0,1196,4977.619746
260.0,867,4978.802308
230.0,792,4979.888257
230.0,798,4981.001599
160.0,904,4982.315357
445.0,1633,4984.723652
415.0,1208,5001.40709
610.0,1316,5003.247487
245.0,782,5004.319099
300.0,1027,5005.801327
160.0,665,5006.759189
355.0,1221,5008.452717
55.0,779,5009.542193
350.0,1062,5011.031114
185.0,671,5011.966875
175.0,1240,5028.697675
470.0,1318,5030.570054
285.0,831,5031.707024
390.0,1030,5033.146214
495.0,1080,5034.677511
335.0,1086,5036.170249
395.0,921,5037.491897
490.0,1447,5054.487401
420.0,847,5055.675614
305.0,878,5056.917716
175.0,903,5058.184951
350.0,965,5059.555146
375.0,1251,5061.29588
130.0,626,5062.152937
330.0,922,5063.466683
170.0,679,5064.411344
735.0,1426,5081.358864
345.0,926,5082.685633
135.0,662,5083.626646
160.0,945,5084.976377
390.0,1028,5086.423157
490.0,1520,5088.555162
335.0,880,5089.791127
165.0,788,5090.872589
585.0,1133,5092.50276
485.0,1063,5108.889682
265.0,742,5109.925359
445.0,1154,5111.512579
170.0,879,5112.744481
400.0,1048,5114.207822
185.0,863,5115.424992
600.0,1291,5117.241387
570.0,1383,5119.164938
345.0,1130,5135.730366
110.0,549,5136.472229
530.0,1319,5138.347651
190.0,695,5139.308424
65.0,398,5139.846728
285.0,919,5177.022996
380.0,1081,5178.612983
130.0,658,5179.535268
285.0,808,5180.679883
465.0,1061,5182.197963
215.0,820,5198.30892
640.0,1099,5199.881155
490.0,1100,5201.445884
345.0,846,5202.619019
320.0,1209,5204.308719
440.0,1332,5206.151288
320.0,1401,5208.144319
105.0,623,5208.968059
180.0,692,5209.942825
240.0,981,5226.274113
245.0,882,5227.540282
185.0,666,5228.451883
110.0,653,5229.390455
75.0,765,5230.463062
355.0,922,5231.734238
405.0,1327,5233.609486
250.0,730,5234.572617
190.0,658,5235.495213
160.0,778,5236.591345
345.0,854,5252.694638
185.0,912,5254.132494
250.0,759,5255.327622
315.0,1115,5257.261206
270.0,1051,5258.820426
150.0,653,5259.737556
305.0,1108,5261.319807
140.0,895,5262.574937
110.0,645,5263.492536
355.0,1075,5280.041024
170.0,738,5281.054365
450.0,1490,5283.160656
185.0,681,5284.094255
370.0,1265,5285.888203
410.0,1234,5287.626433
290.0,1179,5289.328653
100.0,456,5289.960713
445.0,1107,5291.52176
310.0,1198,5308.202594
770.0,1425,5310.181821
225.0,887,5311.442154
230.0,1078,5312.95281
205.0,655,5313.87796
285.0,955,5315.206186
350.0,1156,5316.849606
160.0,650,5317.75303
435.0,1196,5334.469794
645.0,1267,5336.2585
235.0,824,5337.420631
510.0,1195,5339.14863
250.0,822,5340.312234
275.0,1066,5341.775128
275.0,954,5343.107808
580.0,1002,5344.534631
375.0,1238,5361.297528
545.0,1253,5363.070722
470.0,1270,5364.877912
540.0,1292,5366.716051
140.0,659,5367.662156
95.0,494,5368.339728
285.0,930,5369.652197
330.0,944,5370.934422
515.0,1300,5372.787905
160.0,679,5388.728524
290.0,670,5389.616112
655.0,1190,5391.281433
150.0,693,5392.247565
355.0,1084,5393.761263
235.0,980,5395.122878
375.0,1071,5396.635381
400.0,1211,5398.336097
570.0,1549,5415.397511
260.0,816,5416.562536
590.0,1208,5418.388789
405.0,1388,5420.359091
115.0,589,5421.205176
440.0,1194,5422.898667
175.0,646,5423.81327
195.0,817,5424.954927
315.0,1174,5426.613086
615.0,1132,5443.145419
555.0,1098,5444.679852
345.0,1034,5479.290402
535.0,1266,5481.225072
380.0,1034,5482.923567
135.0,751,5484.071905
355.0,932,5485.53309
360.0,818,5486.774056
200.0,676,5487.784751
170.0,769,5508.451615
105.0,502,5509.201443
495.0,955,5510.669096
400.0,1088,5512.354457
195.0,1238,5514.269841
520.0,1372,5516.417389
65.0,521,5517.183047
570.0,1553,5519.611331
130.0,699,5520.671729
190.0,1054,5541.645467
115.0,788,5542.882178
665.0,1572,5545.2779
340.0,1207,5547.123109
310.0,959,5548.555289
270.0,959,5550.028856
340.0,1041,5551.62902
190.0,709,5552.686469
615.0,1093,5573.545709
555.0,1407,5575.736681
575.0,1792,5578.501526
270.0,971,5580.018698
150.0,815,5581.25974
290.0,974,5582.71695
515.0,1501,5585.225885
295.0,803,5605.757935
340.0,983,5607.278535
220.0,835,5608.532505
75.0,471,5609.203614
355.0,1417,5611.412646
320.0,970,5612.885357
160.0,911,5614.298348
355.0,930,5615.784196
170.0,637,5616.919034
325.0,1010,5618.602538
225.0,784,5639.014462
470.0,1279,5641.021159
315.0,1047,5642.598633
325.0,975,5644.073955
650.0,1574,5646.510328
630.0,1390,5648.715525
335.0,1074,5650.53506
215.0,777,5670.93295
360.0,666,5671.955638
700.0,1267,5673.914724
195.0,960,5675.409991
370.0,1110,5677.090957
455.0,1381,5679.17895
365.0,992,5680.789521
330.0,1065,5682.552227
430.0,1233,5703.653515
210.0,672,5704.665998
305.0,1090,5706.329564
575.0,1242,5708.224665
280.0,1004,5709.735012
465.0,1133,5711.478979
190.0,715,5712.662599
330.0,954,5714.312002
365.0,1043,5715.907787
180.0,708,5736.225357
410.0,1133,5737.945874
360.0,1029,5739.502225
475.0,998,5741.016147
465.0,1078,5742.669776
375.0,949,5744.172648
495.0,1251,5746.342648
370.0,893,5747.833854
465.0,1377,5769.233868
400.0,1204,5771.090173
560.0,1070,5772.714113
370.0,1121,5774.407535
115.0,609,5775.340667
130.0,790,5776.653063
315.0,978,5778.404692
330.0,951,5779.83527
320.0,997,5781.372594
265.0,880,5840.66266
145.0,663,5841.769904
420.0,977,5843.325467
545.0,1390,5845.597131
455.0,1330,5847.701023
430.0,984,5849.211271
455.0,1217,5851.098665
400.0,1046,5852.679515
275.0,1007,5873.5498
305.0,1095,5875.282785
105.0,793,5876.501822
515.0,1251,5878.368074
80.0,391,5878.948776
340.0,1194,5880.756675
345.0,1084,5882.395202
425.0,1214,5884.256864
435.0,1215,5905.406711
395.0,990,5907.02324
310.0,1158,5908.811138
215.0,732,5909.90794
185.0,636,5910.845751
230.0,964,5912.30145
315.0,1073,5913.970848
220.0,734,5915.072561
135.0,853,5916.411538
325.0,1209,5918.279466
315.0,781,5938.842331
350.0,989,5940.38316
405.0,1072,5941.997107
385.0,1093,5943.623812
230.0,907,5945.00035
350.0,954,5946.448563
460.0,962,5947.909197
545.0,1436,5950.132395
465.0,1410,5971.616329
305.0,777,5972.768675
260.0,908,5974.145011
215.0,762,5975.283955
380.0,1301,5977.251889
285.0,874,5978.635042
575.0,1285,5980.569254
155.0,659,5981.566905
275.0,792,5982.782508
150.0,711,6003.117468
245.0,1277,6005.06321
235.0,932,6006.472461
450.0,1150,6008.237798
60.0,626,6009.161417
140.0,665,6010.158047
160.0,681,6011.211196
240.0,907,6012.594526
360.0,1102,6014.255667
220.0,732,6015.340833
200.0,788,6035.822397
355.0,1031,6037.358388
480.0,1302,6039.379693
490.0,1168,6041.143581
415.0,1182,6043.018812
545.0,1373,6045.07583
425.0,1160,6046.815564
140.0,561,6047.657578
235.0,825,6068.340602
390.0,912,6069.810166
550.0,892,6071.241516
155.0,884,6072.58465
315.0,1189,6074.439485
145.0,640,6075.474014
305.0,1055,6077.121937
270.0,835,6078.49826
325.0,1008,6080.016326
330.0,888,6100.680976
80.0,518,6101.475513
270.0,1049,6103.078845
460.0,763,6104.264206
475.0,1407,6106.446206
205.0,904,6107.8691
145.0,636,6108.932055
145.0,718,6110.055737
290.0,737,6111.194811
160.0,1011,6112.793122
640.0,1710,6134.746216
415.0,1207,6136.616964
335.0,1055,6138.392719
445.0,1296,6140.37229
495.0,1390,6142.535154
270.0,852,6181.941286
425.0,1180,6183.908098
195.0,692,6204.261266
480.0,1437,6206.469115
195.0,948,6207.915672
340.0,854,6209.234484
285.0,881,6210.588919
450.0,1164,6212.345995
125.0,886,6213.715924
275.0,1057,6215.366408
275.0,956,6216.925725
225.0,785,6237.408923
140.0,877,6238.760435
425.0,1334,6240.868912
360.0,971,6242.345754
355.0,1077,6243.991417
305.0,923,6245.398828
255.0,1087,6247.091559
355.0,937,6248.689359
490.0,1236,6269.823541
685.0,1175,6271.613684
380.0,1014,6273.160835
155.0,674,6274.17048
320.0,898,6275.540244
950.0,1645,6278.090038
370.0,973,6279.667863
355.0,951,6281.192766
260.0,945,6301.908009
285.0,838,6303.169759
230.0,837,6304.454286
75.0,728,6305.557219
170.0,896,6306.923168
545.0,1474,6309.201663
260.0,964,6310.694065
230.0,929,6312.272776
575.0,1274,6314.306451
195.0,911,6334.944793
235.0,931,6336.351088
180.0,794,6337.590971
470.0,1202,6339.438731
365.0,872,6340.783725
455.0,1102,6342.499881
275.0,891,6343.991977
185.0,766,6345.24435
435.0,1449,6347.545873
475.0,1135,6368.543138
325.0,953,6369.994288
265.0,872,6371.298496
395.0,1325,6373.362361
360.0,1038,6374.96226
690.0,1350,6377.146213
335.0,921,6378.758414
315.0,958,6380.245701
195.0,897,6400.782844
390.0,1127,6402.506171
315.0,1057,6404.135272
380.0,1112,6405.867221
190.0,713,6406.925852
215.0,778,6408.396165
275.0,1010,6410.047992
185.0,855,6411.347876
310.0,918,6412.746569
320.0,1112,6433.647654
95.0,804,6434.896302
335.0,912,6436.299152
410.0,1053,6437.961903
300.0,927,6439.566035
225.0,1025,6441.266163
405.0,1330,6443.365353
285.0,935,6444.836656
190.0,655,6465.019894
260.0,922,6466.404337
415.0,1225,6468.402166
405.0,1167,6470.234071
525.0,1287,6472.445867
50.0,498,6473.188076
500.0,1486,6475.54529
260.0,937,6476.971096
505.0,1225,6498.077857
550.0,1189,6499.967644
375.0,1017,6501.538328
490.0,931,6502.981505
635.0,1245,6505.094575
195.0,751,6544.834752
590.0,1299,6546.804365
215.0,601,6547.710612
175.0,1161,6549.519439
270.0,935,6570.365367
405.0,1302,6572.371774
280.0,1004,6573.929308
225.0,870,6575.228009
210.0,915,6576.640407
590.0,1253,6578.555071
340.0,1212,6580.469324
350.0,940,6581.861778
310.0,879,6602.594901
300.0,1171,6604.373907
405.0,1239,6606.273243
410.0,1303,6608.29411
310.0,930,6609.718894
145.0,689,6610.773109
95.0,755,6611.933789
570.0,845,6613.261856
625.0,1494,6634.900531
555.0,1140,6636.631322
445.0,1165,6638.416951
170.0,699,6639.455257
325.0,1240,6641.380564
520.0,1460,6643.596306
255.0,917,6644.98547
210.0,782,6646.201352
405.0,958,6666.884895
405.0,1212,6668.700833
560.0,1748,6671.433429
315.0,1039,6673.021395
590.0,1050,6674.626719
200.0,898,6675.993701
150.0,729,6677.092873
235.0,991,6678.743018
240.0,900,6699.389736
410.0,1426,6701.609865
110.0,664,6702.625538
275.0,729,6703.730688
600.0,1307,6705.736608
245.0,891,6707.076149
510.0,1188,6709.027582
525.0,1666,6711.625642
345.0,808,6732.159697
290.0,905,6733.523973
225.0,760,6734.681686
355.0,947,6736.117441
145.0,670,6737.140158
200.0,1086,6738.932408
180.0,884,6740.308857
185.0,979,6741.797073
625.0,1399,6743.969831
340.0,1034,6764.776333
375.0,939,6766.223497
295.0,1019,6767.782224
230.0,826,6769.145301
80.0,513,6769.892934
375.0,1126,6771.667361
315.0,853,6772.989907
110.0,629,6773.90951
385.0,1282,6775.840091
435.0,1263,6797.013367
510.0,1454,6799.411414
175.0,677,6800.455174
350.0,956,6801.912827
355.0,1075,6803.55713
395.0,1139,6805.307368
165.0,788,6806.493064
480.0,1077,6808.147087
300.0,1060,6809.769431
410.0,946,6830.467957
170.0,801,6831.711053
175.0,681,6832.756858
260.0,839,6834.018144
470.0,1259,6835.964806
215.0,905,6837.348037
770.0,1445,6839.549407
250.0,742,6840.668073
470.0,1342,6862.020334
295.0,928,6863.401608
220.0,899,6864.789168
130.0,528,6865.58946
315.0,1158,6902.420985
495.0,1196,6904.26838
400.0,1194,6906.171732
180.0,906,6907.553107
295.0,984,6909.088767
245.0,778,6929.575131
570.0,1368,6931.709782
285.0,863,6932.994173
155.0,593,6933.914301
160.0,698,6934.9365
275.0,915,6936.342997
315.0,986,6937.880816
130.0,599,6938.791265
275.0,972,6940.258225
515.0,1146,6942.075934
285.0,981,6962.981135
385.0,1152,6964.775893
305.0,1221,6966.639148
155.0,644,6967.594499
275.0,1173,6969.395647
450.0,1188,6971.244191
65.0,631,6972.184561
285.0,914,6973.63571
480.0,1524,6995.348199
225.0,714,6996.498678
225.0,838,6997.765421
185.0,967,6999.299419
240.0,681,7000.341553
385.0,1200,7002.253311
420.0,1009,7003.798161
395.0,1007,7005.36121
210.0,914,7006.891837
570.0,1513,7028.659747
360.0,1171,7030.505016
305.0,1009,7032.084278
140.0,668,7033.118335
130.0,858,7034.414593
165.0,788,7035.613315
400.0,1069,7037.372498
575.0,1286,7039.511516
330.0,1235,7060.600921
385.0,1292,7062.584906
135.0,641,7063.566263
365.0,1064,7065.176367
120.0,594,7066.060661
310.0,1074,7067.918435
150.0,830,7069.324944
415.0,1475,7071.561373
595.0,1082,7073.27225
365.0,1145,7094.352626
595.0,1091,7096.056183
290.0,967,7097.581963
500.0,1384,7100.035213
185.0,923,7101.525051
50.0,897,7102.912798
200.0,641,7103.884066
95.0,672,7104.932697
155.0,666,7105.928001
315.0,889,7126.469667
320.0,978,7127.962178
460.0,1141,7129.830406
330.0,1104,7131.732461
85.0,620,7132.739581
370.0,1107,7134.421386
595.0,1401,7136.584678
425.0,917,7138.01084
320.0,1343,7159.339384
350.0,923,7160.739847
195.0,806,7161.943246
245.0,852,7163.440015
265.0,887,7164.858976
355.0,941,7166.304134
405.0,1277,7168.296984
245.0,754,7169.461688
315.0,902,7170.808339
285.0,1117,7187.560413
290.0,831,7188.764979
305.0,924,7190.075193
470.0,1410,7192.03586
340.0,813,7193.226494
245.0,836,7194.404371
215.0,825,7195.588132
430.0,1280,7197.402322
330.0,1097,7198.961056
295.0,985,7249.54416
370.0,989,7250.955779
95.0,549,7251.689717
360.0,983,7253.073072
470.0,871,7254.309458
390.0,1076,7255.804696
255.0,976,7257.163578
430.0,1372,7259.057279
40.0,470,7259.706492
265.0,756,7275.906453
345.0,895,7277.174247
355.0,1240,7278.927947
515.0,1111,7280.49888
295.0,935,7281.820082
365.0,1095,7283.346442
310.0,996,7284.742134
510.0,1247,7286.512889
390.0,1417,7303.50334
340.0,993,7304.899731
405.0,1136,7306.503938
90.0,635,7307.378387
420.0,874,7308.654351
355.0,928,7309.982129
150.0,505,7310.684045
345.0,1018,7312.103208
320.0,959,7313.466238
330.0,970,7329.776591
305.0,1121,7331.383781
355.0,1129,7332.978622
870.0,1427,7335.008134
410.0,1058,7336.537927
240.0,936,7337.876096
465.0,1312,7339.764685
135.0,732,7340.768739
330.0,1122,7357.3603
115.0,677,7358.283058
425.0,786,7359.383613
195.0,847,7360.588626
310.0,1067,7362.102237
280.0,838,7363.259156
395.0,1129,7364.833238
540.0,1515,7366.94814
455.0,789,7368.020873
440.0,1180,7384.691747
425.0,1286,7386.491823
215.0,864,7387.649683
540.0,1239,7389.381698
170.0,932,7390.710346
320.0,1074,7392.229169
185.0,972,7393.579852
445.0,1149,7395.179999
335.0,1046,7411.574524
450.0,1288,7413.422879
375.0,1107,7414.997147
305.0,843,7416.220533
695.0,1248,7417.942289
325.0,996,7419.325291
515.0,1232,7421.028595
430.0,1198,7422.702624
200.0,749,7438.64154
225.0,885,7439.888673
150.0,1093,7441.450948
335.0,961,7442.795717
260.0,1030,7444.232416
515.0,1697,7446.578707
315.0,1182,7448.232877
175.0,1002,7449.641256
180.0,750,7465.633561
240.0,966,7467.000266
320.0,928,7468.315246
310.0,1122,7469.918325
290.0,1067,7471.429837
415.0,1019,7472.880012
525.0,1257,7474.651902
380.0,1023,7476.065519
215.0,686,7491.95141
160.0,481,7492.600646
475.0,1055,7494.077287
550.0,1259,7495.881736
280.0,682,7496.806872
515.0,1681,7499.243313
520.0,1680,7501.635323
135.0,781,7538.187899
240.0,753,7539.343486
385.0,911,7559.978407
165.0,862,7561.272947
205.0,631,7562.29168
570.0,1360,7564.565573
695.0,1468,7566.780712
515.0,1313,7568.879303
190.0,820,7570.132092
310.0,854,7571.431897
140.0,794,7588.134315
245.0,834,7589.34997
460.0,1186,7591.02714
365.0,1058,7592.5098
310.0,680,7593.481392
560.0,1146,7595.152253
495.0,1285,7596.938633
415.0,1096,7598.471426
215.0,872,7599.701599
415.0,1225,7616.379779
340.0,1055,7617.857973
140.0,597,7618.673169
360.0,895,7619.950341
360.0,996,7621.373498
480.0,1387,7623.381545
265.0,1143,7624.98342
435.0,1279,7641.807736
550.0,1464,7643.895218
330.0,1050,7645.372139
285.0,814,7646.539727
240.0,984,7647.949406
165.0,524,7648.682781
390.0,1386,7650.666245
475.0,893,7651.880984
155.0,680,7652.846567
435.0,1093,7669.388295
525.0,880,7670.614173
115.0,650,7671.544673
665.0,1420,7673.580679
200.0,625,7674.450776
470.0,1171,7676.128457
290.0,1029,7677.619114
125.0,664,7678.586221
350.0,1087,7680.09749
365.0,1172,7696.705853
335.0,805,7697.840711
430.0,1229,7699.593457
325.0,964,7700.94185
255.0,951,7702.258081
385.0,1163,7703.915756
330.0,890,7705.16939
225.0,866,7706.396768
940.0,1442,7723.41643
155.0,730,7724.443545
110.0,493,7725.108117
280.0,840,7726.280416
265.0,910,7727.583075
220.0,685,7728.511683
325.0,962,7729.865772
215.0,825,7730.981513
545.0,1152,7732.576085
395.0,991,7733.969936
115.0,482,7734.614435
240.0,779,7750.639263
330.0,1039,7752.117672
155.0,647,7753.010858
205.0,847,7754.180629
130.0,637,7755.059236
310.0,1173,7756.750785
330.0,998,7758.125486
260.0,966,7759.482364
155.0,617,7760.32345
895.0,1690,7777.659852
50.0,576,7778.4538
350.0,1018,7779.905863
80.0,386,7780.436418
225.0,665,7781.370596
140.0,550,7782.119682
495.0,1364,7784.08373
490.0,909,7785.321704
125.0,706,7786.30101
165.0,899,7787.536117
160.0,773,7788.599511
295.0,1062,7805.007917
495.0,1205,7806.688489
500.0,1171,7808.329665
310.0,1078,7809.867372
380.0,946,7811.229396
55.0,530,7846.144901
280.0,950,7847.488544
255.0,1059,7848.996077
225.0,945,7850.284632
290.0,832,7866.326012
290.0,806,7867.442295
505.0,1399,7869.424607
255.0,1133,7871.037513
400.0,1160,7872.659906
320.0,1089,7874.20001
125.0,846,7875.382936
340.0,1030,7876.813206
115.0,719,7892.689729
140.0,695,7893.649875
485.0,1440,7895.69609
250.0,809,7896.834217
310.0,1027,7898.260072
555.0,1195,7899.937821
345.0,1033,7901.384749
160.0,855,7902.615929
275.0,980,7903.983391
475.0,1152,7925.577482
145.0,685,7926.659035
300.0,1232,7928.686279
180.0,680,7929.787654
190.0,709,7930.929809
195.0,677,7932.191513
135.0,499,7933.079902
345.0,1054,7935.049809
390.0,1099,7937.021086
605.0,1322,7958.908655
660.0,1317,7961.01651
645.0,1355,7963.223777
320.0,868,7964.632492
65.0,575,7965.520694
485.0,969,7967.153252
250.0,788,7968.437916
415.0,1141,7970.427787
210.0,969,7972.161087
515.0,1178,7994.985422
260.0,823,7996.428188
300.0,975,7998.136938
775.0,1445,8000.93076
145.0,792,8002.226678
255.0,804,8003.534162
270.0,923,8005.204878
370.0,1123,8007.20845
385.0,832,8008.535576
335.0,988,8030.661413
75.0,640,8031.865001
70.0,528,8032.78616
160.0,685,8034.058229
500.0,1151,8035.962638
480.0,1264,8038.05603
425.0,947,8039.611764
515.0,1394,8041.8897
380.0,1135,8064.159026
210.0,784,8065.705887
250.0,899,8067.407828
455.0,1094,8069.353757
440.0,1125,8071.32262
610.0,1304,8073.503826
135.0,623,8074.638811
610.0,1306,8076.735095
395.0,1167,8078.61726
350.0,867,8100.030709
330.0,875,8101.425084
590.0,1049,8103.164325
235.0,668,8104.173454
180.0,748,8105.464411
430.0,1062,8107.254025
350.0,1001,8108.88697
190.0,686,8110.023993
295.0,1043,8111.75832
470.0,1280,8133.828135
235.0,982,8135.531155
400.0,1168,8137.529179
300.0,928,8139.100844
325.0,935,8140.624266
255.0,1009,8142.29386
295.0,929,8143.798795
460.0,1223,8145.793565
350.0,999,8167.252175
170.0,674,8168.298332
220.0,802,8169.586519
265.0,980,8171.202709
400.0,937,8214.808711
70.0,442,8215.553838
115.0,639,8216.631402
375.0,1090,8218.463539
345.0,985,8220.069751
495.0,1211,8222.016123
285.0,937,8243.445193
195.0,798,8244.733784
435.0,1148,8246.613509
375.0,1002,8248.277757
570.0,1250,8250.305317
95.0,647,8251.265914
855.0,1343,8253.387151
600.0,1408,8255.603085
315.0,838,8256.874723
565.0,1066,8278.001743
110.0,759,8279.156364
285.0,829,8280.446595
45.0,517,8281.370598
130.0,624,8282.388247
360.0,1105,8284.184443
265.0,770,8285.325676
335.0,927,8286.691832
370.0,908,8287.94196
570.0,1270,8304.633566
590.0,984,8306.004239
225.0,738,8307.00735
175.0,861,8308.21349
690.0,1519,8310.353211
210.0,960,8311.726362
190.0,743,8312.807014
305.0,777,8313.897203
505.0,1175,8315.600428
455.0,1134,8332.198435
255.0,1094,8333.734101
385.0,1025,8335.170262
380.0,1167,8336.821944
270.0,928,8338.146579
545.0,1306,8339.979291
320.0,952,8341.288934
530.0,1292,8343.114139
420.0,910,8359.341936
245.0,791,8360.445556
220.0,867,8361.641683
385.0,1142,8363.245391
600.0,1118,8364.816562
325.0,943,8366.1532
215.0,770,8367.221819
270.0,1017,8368.62997
500.0,1458,8385.625903
470.0,1135,8387.212081
210.0,771,8388.298704
195.0,623,8389.150826
255.0,711,8390.118938
275.0,655,8391.04845
525.0,934,8392.325094
420.0,1229,8394.071787
325.0,975,8395.4324
490.0,1267,8397.213518
255.0,750,8413.128066
345.0,1154,8414.74825
355.0,816,8415.890394
140.0,657,8416.806992
330.0,889,8418.039121
195.0,684,8419.002261
295.0,842,8420.199393
155.0,892,8421.472522
240.0,1022,8422.879668
515.0,1246,8439.51746
475.0,1273,8441.31666
220.0,827,8442.438277
430.0,1033,8443.861425
165.0,621,8444.702027
410.0,1041,8446.132176
575.0,1240,8447.861864
270.0,918,8449.128499
570.0,1544,8451.360256
555.0,1804,8468.814468
285.0,861,8470.0166
260.0,825,8471.152214
375.0,975,8472.496359
260.0,954,8473.854999
615.0,1138,8475.453175
610.0,1119,8477.019358
245.0,1026,8493.407435
260.0,787,8494.512057
570.0,1286,8530.914707
430.0,1200,8532.612397
475.0,1109,8534.207465
500.0,1222,8535.926153
480.0,1141,8537.546331
155.0,689,8538.512455
