#{"t_start": 1768227135.7937326, "env_id": "SpaceInvaders-v0"}
r,l,t
485.0,1312,4437.938093
150.0,700,4438.871264
600.0,1474,4440.97853
395.0,1436,4443.011777
155.0,653,4443.926909
350.0,987,4445.337204
545.0,1575,4462.778116
540.0,1584,4465.010361
375.0,1206,4466.737169
435.0,1181,4468.386881
375.0,1131,4470.024856
180.0,763,4471.102971
760.0,2057,4474.07108
340.0,1163,4490.885667
435.0,1420,4492.96543
260.0,981,4494.33566
180.0,661,4495.264855
155.0,881,4496.439569
220.0,811,4497.552277
195.0,938,4498.853868
315.0,1094,4500.397946
290.0,957,4501.735739
510.0,1100,4518.566475
200.0,800,4519.725486
120.0,797,4520.891447
490.0,903,4522.183229
170.0,950,4523.572576
495.0,1090,4525.124171
220.0,1018,4526.580287
120.0,693,4527.541829
420.0,1096,4569.202532
295.0,1040,4585.828765
340.0,1012,4587.314708
195.0,687,4588.29344
275.0,1048,4589.83523
325.0,917,4591.14953
310.0,827,4592.335395
450.0,1271,4594.147212
440.0,1236,4595.986538
540.0,1358,4613.214791
95.0,479,4613.858768
395.0,889,4615.107599
560.0,1653,4617.517045
135.0,940,4618.851365
295.0,880,4620.083135
395.0,1484,4622.305831
330.0,985,4623.719834
480.0,1353,4641.088248
410.0,1112,4642.65865
450.0,1261,4644.443992
520.0,1356,4646.369687
320.0,1112,4647.906298
390.0,981,4649.259346
535.0,1086,4650.779045
690.0,1473,4667.759596
610.0,1078,4669.297452
90.0,596,4670.103683
525.0,1495,4672.206787
415.0,1114,4673.737997
380.0,1207,4675.440544
270.0,959,4676.738465
310.0,1197,4678.445796
355.0,1101,4694.868082
515.0,1278,4696.656653
215.0,682,4697.634631
150.0,1016,4699.037784
170.0,946,4700.343599
360.0,1128,4701.908635
280.0,1115,4703.508227
190.0,692,4704.450802
405.0,1340,4721.253126
250.0,1146,4722.898392
525.0,1341,4724.801998
295.0,1164,4726.409903
585.0,1329,4728.283376
215.0,931,4729.560912
520.0,1486,4731.685285
440.0,918,4747.828392
395.0,1148,4749.417395
410.0,1277,4751.199473
110.0,726,4752.215224
390.0,1188,4753.891072
295.0,893,4755.148354
365.0,1535,4757.364776
95.0,650,4758.255716
575.0,1621,4775.351399
355.0,1177,4777.028117
230.0,1072,4778.491022
215.0,660,4779.419621
455.0,1151,4781.085686
290.0,1059,4782.598742
385.0,1179,4784.281869
550.0,1504,4801.217507
160.0,652,4802.076205
290.0,971,4803.44404
265.0,1053,4804.919736
370.0,1135,4806.473667
345.0,1244,4808.224894
355.0,1013,4809.625335
220.0,891,4810.869995
235.0,889,4812.142858
510.0,1162,4828.730351
310.0,1005,4830.178532
250.0,891,4831.458567
425.0,923,4832.759689
385.0,1172,4834.477412
365.0,1034,4835.956237
235.0,850,4873.684442
385.0,987,4875.064689
280.0,1115,4876.642467
165.0,734,4892.623518
290.0,921,4893.926509
140.0,798,4895.060165
250.0,965,4896.415522
260.0,1042,4897.903379
190.0,1155,4899.512203
275.0,1045,4900.998038
655.0,1629,4903.31059
510.0,1357,4920.215158
195.0,689,4921.184285
325.0,1031,4922.62502
390.0,1186,4924.268239
255.0,948,4925.574931
170.0,787,4926.673091
205.0,1073,4928.195774
500.0,1229,4929.967829
515.0,786,4946.018564
470.0,1227,4947.789467
515.0,1633,4950.098937
325.0,976,4951.452145
480.0,1356,4953.340571
150.0,647,4954.223199
435.0,1374,4956.190999
230.0,1076,4957.677126
200.0,933,4973.926656
600.0,1642,4976.238324
160.0,698,4977.18697
395.0,1212,4978.898811
230.0,1006,4980.337398
325.0,1076,4981.876975
370.0,1076,4983.531519
425.0,1283,5000.315347
80.0,548,5001.072029
340.0,1031,5002.512723
750.0,1383,5004.456603
90.0,509,5005.138203
235.0,646,5006.024077
230.0,768,5007.096732
125.0,537,5007.820309
245.0,1031,5009.261607
500.0,1293,5011.052107
185.0,667,5011.987666
280.0,966,5028.324617
255.0,1036,5029.816718
575.0,1248,5031.563329
275.0,806,5032.707149
295.0,1111,5034.268002
200.0,779,5035.327579
530.0,1272,5037.101847
50.0,486,5037.789924
220.0,711,5038.752864
345.0,953,5054.999977
40.0,617,5055.84704
205.0,820,5056.989713
265.0,817,5058.106437
340.0,1030,5059.563141
580.0,960,5060.864316
390.0,1134,5062.458034
405.0,1292,5064.317822
335.0,996,5065.709293
430.0,1142,5082.224067
50.0,505,5082.928199
260.0,1019,5084.372767
355.0,1055,5085.845519
325.0,1116,5087.404428
490.0,1340,5089.297373
345.0,1046,5090.763562
265.0,884,5091.999678
530.0,1393,5108.871166
550.0,1282,5110.691962
640.0,1169,5112.304182
245.0,968,5113.677128
430.0,1005,5115.087927
340.0,917,5116.350148
315.0,965,5117.720968
200.0,1025,5119.115426
45.0,374,5119.612986
15.0,474,5135.176289
280.0,920,5136.471219
220.0,752,5137.533413
290.0,850,5138.713187
100.0,630,5139.578051
350.0,1167,5177.128997
100.0,704,5178.156204
255.0,779,5179.253737
340.0,1044,5180.752387
275.0,1022,5182.188446
540.0,1598,5199.476094
75.0,684,5200.430715
490.0,1011,5201.878928
660.0,1307,5203.722132
600.0,1292,5205.525036
545.0,1516,5207.696095
375.0,1095,5209.237081
315.0,909,5225.443005
155.0,691,5226.450139
375.0,1177,5228.131836
235.0,776,5229.24594
540.0,1140,5230.850626
470.0,1280,5232.62833
545.0,1556,5234.792637
45.0,501,5235.453205
290.0,1034,5236.920879
295.0,896,5253.058292
395.0,1186,5254.995588
125.0,798,5256.239562
210.0,906,5257.825783
60.0,659,5258.777913
255.0,1006,5260.224606
75.0,674,5261.154783
360.0,1059,5262.643938
235.0,827,5263.826059
405.0,1207,5280.546582
325.0,1079,5282.062418
365.0,1151,5283.694207
220.0,721,5284.690316
115.0,661,5285.612663
105.0,917,5286.919818
555.0,1236,5288.653063
255.0,1011,5290.109091
65.0,494,5290.80467
335.0,863,5292.0008
145.0,514,5307.700039
215.0,668,5308.613636
435.0,1094,5310.131301
370.0,1165,5311.797685
310.0,882,5313.025808
605.0,1663,5315.396201
275.0,1021,5316.827091
105.0,693,5317.779026
355.0,1037,5334.249292
410.0,1343,5336.161987
325.0,1060,5337.679655
150.0,654,5338.58602
280.0,912,5339.891194
320.0,837,5341.082947
320.0,1231,5342.804724
485.0,855,5343.98613
425.0,1198,5345.674356
145.0,743,5361.718564
260.0,918,5362.998209
135.0,369,5363.49976
115.0,655,5364.414351
240.0,950,5365.765028
255.0,905,5366.998578
260.0,849,5368.241706
490.0,1287,5370.059298
400.0,1284,5371.856518
580.0,998,5373.268444
390.0,1168,5389.931638
435.0,1127,5391.510457
120.0,492,5392.186046
510.0,1654,5394.555839
285.0,1181,5396.251271
70.0,575,5397.047951
470.0,1376,5399.005162
250.0,802,5400.128892
125.0,718,5415.994519
255.0,821,5417.189608
105.0,616,5418.029728
350.0,996,5419.473173
65.0,510,5420.130987
215.0,781,5421.218173
290.0,1063,5422.693645
270.0,1196,5424.415885
455.0,1617,5426.708592
160.0,624,5442.456329
380.0,1295,5444.281061
650.0,1236,5479.177379
25.0,505,5479.887158
405.0,1139,5481.691856
180.0,647,5482.736542
75.0,532,5483.555164
370.0,820,5484.889028
205.0,680,5485.943819
95.0,632,5486.929085
445.0,1285,5508.407609
195.0,797,5509.676479
415.0,1332,5511.743286
430.0,1055,5513.355733
245.0,877,5514.701545
215.0,808,5515.9173
105.0,584,5516.759921
270.0,903,5518.154798
35.0,444,5518.772683
160.0,926,5520.19066
65.0,567,5521.037269
480.0,1361,5542.497056
420.0,1298,5544.474296
340.0,1090,5546.161997
745.0,1719,5548.844818
205.0,815,5550.115012
410.0,1160,5551.887047
515.0,1351,5573.130653
145.0,809,5574.333904
505.0,892,5575.693169
455.0,1111,5577.434577
180.0,754,5578.510342
375.0,1326,5580.581921
345.0,911,5581.980378
130.0,568,5582.793948
245.0,819,5584.033735
395.0,1107,5585.886672
310.0,930,5606.592418
130.0,943,5608.035188
290.0,926,5609.445643
265.0,924,5610.851314
345.0,1221,5612.709822
145.0,792,5613.94101
285.0,958,5615.459141
160.0,665,5616.570418
425.0,1199,5618.60802
140.0,732,5638.973945
365.0,1105,5640.698105
185.0,982,5642.162062
315.0,948,5643.590835
365.0,1157,5645.369772
575.0,995,5646.884865
450.0,950,5648.36512
290.0,1107,5650.201007
645.0,1461,5671.7608
465.0,1215,5673.61726
170.0,870,5674.910911
135.0,625,5675.8932
360.0,1158,5677.680816
315.0,1108,5679.342505
430.0,1338,5681.595542
405.0,995,5683.158839
160.0,892,5703.719512
170.0,1005,5705.244558
295.0,1138,5707.00874
185.0,787,5708.14864
310.0,1005,5709.692499
365.0,1038,5711.301699
455.0,1088,5713.176154
340.0,1000,5714.795119
320.0,969,5716.308408
605.0,1549,5737.956361
540.0,1121,5739.682762
410.0,1234,5741.566956
300.0,867,5742.900801
220.0,722,5744.002621
280.0,916,5745.587738
410.0,1138,5747.442278
535.0,1003,5749.172546
110.0,659,5769.356865
180.0,673,5770.391508
265.0,841,5771.653294
690.0,1376,5773.723739
505.0,863,5775.083126
345.0,1042,5776.848574
155.0,727,5778.088145
400.0,1100,5779.868268
135.0,711,5780.935521
540.0,1688,5841.61788
305.0,920,5843.082927
425.0,973,5844.594507
105.0,421,5845.309813
305.0,985,5846.840834
315.0,840,5848.09464
340.0,1189,5849.942319
385.0,1150,5851.733865
620.0,1416,5873.241973
300.0,1024,5874.871055
285.0,963,5876.354897
420.0,1067,5877.949987
335.0,1102,5879.685349
670.0,1388,5881.815155
370.0,1014,5883.34845
310.0,962,5884.798931
235.0,713,5885.870726
455.0,1136,5907.00324
385.0,1168,5908.775984
330.0,1248,5910.710234
350.0,1181,5912.506285
315.0,918,5913.891829
830.0,1340,5916.021833
280.0,865,5917.33637
385.0,1204,5938.573793
470.0,1121,5940.345643
345.0,1027,5941.927597
340.0,1208,5943.758324
470.0,1148,5945.522242
270.0,1008,5947.046986
415.0,1347,5949.101818
195.0,986,5950.606442
420.0,1173,5971.703333
545.0,1153,5973.499395
345.0,1101,5975.177366
495.0,1411,5977.328401
100.0,632,5978.284018
385.0,1012,5979.825618
125.0,642,5980.799774
340.0,1188,5982.656952
380.0,1164,6003.691167
775.0,1217,6005.55231
255.0,1091,6007.229659
225.0,811,6008.450821
205.0,775,6009.630483
195.0,893,6010.997136
395.0,1045,6012.588009
285.0,1101,6014.276665
215.0,903,6015.65336
360.0,1214,6036.804641
540.0,1120,6038.52338
370.0,1032,6040.07608
380.0,1234,6041.990193
120.0,653,6042.9753
435.0,1389,6045.058832
370.0,1294,6047.00197
200.0,891,6067.822875
635.0,991,6069.390605
235.0,734,6070.53332
535.0,1190,6072.390869
410.0,1046,6074.006182
245.0,925,6075.483012
75.0,551,6076.320171
545.0,1212,6078.279225
445.0,1148,6080.089324
415.0,975,6100.874863
210.0,845,6102.193599
350.0,926,6103.641008
580.0,1113,6105.338827
140.0,801,6106.553727
125.0,698,6107.615561
165.0,910,6109.149414
310.0,963,6110.702646
265.0,850,6112.003427
165.0,667,6113.052147
390.0,1134,6134.133463
345.0,937,6135.547811
315.0,978,6137.070359
370.0,1253,6139.165173
735.0,1219,6140.98909
275.0,973,6142.507127
375.0,1097,6182.312823
260.0,919,6183.845586
155.0,770,6204.339263
380.0,891,6205.670249
405.0,995,6207.167793
100.0,571,6208.014181
290.0,905,6209.397526
230.0,836,6210.681087
510.0,1356,6212.737227
470.0,1261,6214.710112
370.0,1074,6216.517856
515.0,1171,6237.604945
800.0,1498,6239.885784
120.0,712,6241.020423
260.0,865,6242.300239
295.0,971,6243.802385
380.0,1341,6245.839885
260.0,909,6247.245069
325.0,878,6248.752358
390.0,938,6269.42908
340.0,893,6270.731194
445.0,1392,6272.822791
235.0,1012,6274.412497
320.0,1011,6275.978278
315.0,818,6277.199321
180.0,795,6278.407418
210.0,719,6279.559312
195.0,824,6280.889896
605.0,1520,6302.526181
210.0,712,6303.574821
320.0,1006,6305.133399
505.0,914,6306.537845
145.0,525,6307.316216
290.0,911,6308.721577
485.0,1157,6310.504046
515.0,1089,6312.344774
160.0,790,6313.619305
335.0,930,6315.020552
435.0,1258,6336.170065
160.0,921,6337.590455
280.0,1018,6339.141195
480.0,1183,6340.927234
190.0,643,6341.903858
315.0,1148,6343.735435
160.0,908,6345.228347
545.0,1299,6347.27333
425.0,1256,6368.437623
305.0,947,6369.872598
290.0,792,6371.08794
205.0,625,6372.044164
195.0,686,6373.065812
495.0,1038,6374.649716
320.0,830,6376.037192
360.0,998,6377.639319
330.0,741,6378.898485
430.0,1016,6399.639072
545.0,1317,6401.652946
655.0,1235,6403.637628
160.0,761,6404.75204
320.0,999,6406.333774
270.0,848,6407.759555
440.0,1261,6409.934478
750.0,1601,6412.440036
185.0,826,6432.891557
230.0,891,6434.215209
150.0,686,6435.257831
125.0,661,6436.26264
585.0,1179,6438.159929
275.0,889,6439.701542
380.0,1031,6441.449184
455.0,1163,6443.200328
100.0,526,6443.968409
695.0,1527,6465.58253
340.0,1062,6467.204463
600.0,1378,6469.457463
220.0,870,6470.809155
210.0,721,6472.044803
180.0,624,6473.029045
435.0,1220,6474.984624
325.0,1044,6476.567078
695.0,1640,6498.393134
585.0,1173,6500.208765
315.0,1006,6501.754356
215.0,789,6502.945993
350.0,975,6504.658982
220.0,699,6544.309127
380.0,1096,6546.00358
430.0,1174,6547.788726
195.0,891,6549.15567
215.0,848,6569.88279
365.0,1006,6571.458995
320.0,973,6572.963998
205.0,979,6574.45303
490.0,1528,6576.815915
305.0,872,6578.116725
260.0,1120,6579.832725
210.0,683,6580.888209
460.0,1133,6601.905566
475.0,1373,6604.059199
270.0,913,6605.447642
395.0,1050,6607.029446
145.0,715,6608.100088
325.0,976,6609.60138
175.0,822,6610.88714
270.0,922,6612.30383
360.0,946,6613.737899
400.0,1069,6634.679002
315.0,1139,6636.456294
400.0,1155,6638.188925
350.0,1305,6640.221579
600.0,1248,6642.146626
260.0,751,6643.24215
285.0,901,6644.605272
165.0,577,6645.481521
225.0,893,6646.819633
195.0,779,6667.22543
145.0,918,6668.595319
165.0,625,6669.559718
155.0,677,6670.621448
450.0,988,6672.123585
140.0,646,6673.118907
215.0,824,6674.378613
425.0,1013,6675.963182
435.0,1112,6677.673141
310.0,1075,6679.480832
200.0,835,6700.005658
405.0,1267,6701.981402
260.0,902,6703.364122
550.0,1227,6705.289982
265.0,1040,6706.867966
370.0,1321,6709.020581
155.0,633,6709.975127
345.0,924,6711.378109
240.0,935,6732.070651
300.0,862,6733.391391
510.0,1601,6735.886036
220.0,914,6737.276667
685.0,1366,6739.545274
605.0,1471,6741.86107
320.0,857,6743.160224
300.0,1050,6744.776566
130.0,570,6764.84133
210.0,769,6765.998965
270.0,1117,6767.723711
185.0,770,6769.020783
350.0,923,6770.461059
365.0,994,6771.964143
550.0,1136,6773.728487
635.0,1186,6775.514528
240.0,1106,6777.230263
335.0,1134,6798.268466
135.0,985,6799.880559
435.0,1281,6801.825314
320.0,967,6803.301593
515.0,1410,6805.496874
215.0,753,6806.651569
340.0,1209,6808.547142
545.0,1014,6829.349311
220.0,716,6830.437953
775.0,1418,6832.655664
245.0,919,6834.04014
435.0,1173,6835.85429
345.0,1026,6837.47255
325.0,844,6838.752013
270.0,954,6840.188583
305.0,1154,6841.977371
465.0,1021,6862.811009
165.0,888,6864.157477
345.0,957,6865.579454
240.0,1006,6902.193443
315.0,948,6903.656543
190.0,948,6905.129042
630.0,1616,6907.654616
420.0,1084,6909.350103
220.0,798,6929.854718
625.0,1397,6932.027313
270.0,859,6933.315635
200.0,828,6934.615463
290.0,1097,6936.332478
80.0,757,6937.450261
65.0,604,6938.396218
595.0,1152,6940.170711
285.0,882,6941.600459
390.0,1382,6963.104648
385.0,1127,6964.80789
270.0,1020,6966.369606
260.0,1047,6967.954141
540.0,1368,6970.037055
205.0,773,6971.228041
420.0,925,6972.724046
310.0,828,6973.980369
475.0,1202,6995.171672
245.0,778,6996.391161
80.0,565,6997.240821
115.0,654,6998.233471
460.0,982,6999.74598
355.0,948,7001.221794
365.0,948,7002.717358
260.0,896,7004.116246
515.0,1280,7006.156332
335.0,902,7007.756931
250.0,712,7028.184991
105.0,699,7029.258491
325.0,1140,7031.021293
315.0,948,7032.501533
365.0,908,7033.933345
330.0,893,7035.301489
355.0,1006,7036.937151
320.0,907,7038.431996
600.0,1566,7060.100839
525.0,1265,7062.064343
120.0,757,7063.251724
205.0,878,7064.591705
490.0,1239,7066.625705
245.0,785,7067.932921
325.0,977,7069.595964
195.0,932,7070.996679
220.0,780,7072.209448
285.0,908,7092.844938
160.0,710,7093.960582
290.0,861,7095.237023
305.0,878,7096.626319
245.0,766,7097.791985
165.0,615,7098.873337
135.0,1148,7100.810797
520.0,1379,7102.966301
310.0,1121,7104.706157
370.0,1006,7106.258026
120.0,1077,7127.135739
145.0,803,7128.430228
560.0,1319,7130.631515
395.0,921,7132.116995
550.0,1382,7134.330875
610.0,1341,7136.401128
365.0,810,7137.684295
265.0,974,7139.154446
585.0,1676,7161.063504
290.0,1073,7162.847033
260.0,831,7164.231594
215.0,631,7165.249505
135.0,821,7166.49815
350.0,1032,7168.069984
520.0,1319,7170.095389
495.0,1074,7171.712357
180.0,651,7187.764929
355.0,952,7189.137506
380.0,975,7190.522059
385.0,1220,7192.213373
215.0,694,7193.160978
90.0,515,7193.855548
140.0,608,7194.705896
160.0,830,7195.894665
235.0,790,7196.983279
115.0,523,7197.68786
395.0,952,7198.994051
500.0,1024,7249.656662
660.0,1619,7252.028433
310.0,935,7253.355089
95.0,555,7254.119428
200.0,914,7255.376135
510.0,1302,7257.184072
460.0,1108,7258.690728
110.0,536,7259.39334
345.0,980,7275.96345
220.0,901,7277.249249
295.0,1445,7279.32799
385.0,1035,7280.770904
180.0,788,7281.910593
285.0,958,7283.237929
365.0,1090,7284.761128
95.0,492,7285.448716
405.0,852,7286.694399
280.0,924,7302.93574
400.0,1249,7304.717714
465.0,975,7306.121881
110.0,599,7306.936224
355.0,850,7308.126969
245.0,688,7309.122896
515.0,1103,7310.670525
360.0,1249,7312.433734
230.0,946,7313.751859
240.0,820,7329.840588
255.0,810,7330.988215
185.0,679,7331.897842
440.0,1366,7333.835595
290.0,1085,7335.36725
300.0,992,7336.81146
550.0,1269,7338.643482
325.0,1192,7340.330307
395.0,1228,7357.055907
100.0,675,7357.989662
495.0,1390,7359.9871
355.0,1036,7361.432767
160.0,514,7362.129222
345.0,874,7363.354216
480.0,1295,7365.195395
430.0,1206,7366.87179
265.0,1094,7368.411121
570.0,1196,7385.105524
460.0,1254,7386.835401
400.0,1081,7388.339329
460.0,953,7389.659945
440.0,1248,7391.456546
425.0,1145,7393.069248
215.0,812,7394.18678
345.0,1106,7395.692039
260.0,828,7411.799677
300.0,949,7413.135342
300.0,920,7414.471551
140.0,715,7415.455914
390.0,852,7416.655572
545.0,1452,7418.701085
340.0,1072,7420.181412
345.0,1219,7421.869973
75.0,507,7422.540599
220.0,854,7438.645539
470.0,1148,7440.259201
455.0,1207,7441.970493
555.0,1485,7444.051385
520.0,1340,7445.909622
335.0,990,7447.266301
395.0,952,7448.567943
235.0,1010,7464.965137
270.0,1010,7466.401691
425.0,1226,7468.194219
340.0,1035,7469.677781
435.0,1178,7471.371323
285.0,988,7472.748991
325.0,1056,7474.23928
740.0,1359,7476.158024
430.0,1338,7492.984989
370.0,1010,7494.400827
360.0,990,7495.79871
805.0,1579,7498.030744
210.0,840,7499.1958
370.0,944,7500.541481
405.0,1007,7501.911348
460.0,991,7538.849625
260.0,891,7559.44984
545.0,1240,7561.367455
560.0,1125,7563.299383
325.0,985,7564.846688
420.0,926,7566.22091
235.0,965,7567.684528
345.0,1396,7569.873403
340.0,1029,7571.490895
255.0,689,7588.024607
225.0,804,7589.183419
325.0,780,7590.295289
290.0,1001,7591.676207
280.0,785,7592.785817
335.0,1058,7594.30098
220.0,1007,7595.741385
95.0,918,7597.006631
300.0,966,7598.351912
255.0,843,7599.522074
385.0,862,7615.672142
225.0,1115,7617.243868
515.0,910,7618.568079
295.0,908,7619.841326
195.0,821,7620.975456
195.0,707,7621.94559
635.0,1057,7623.415548
525.0,1389,7625.3662
210.0,746,7626.397943
215.0,910,7642.68812
150.0,543,7643.404625
540.0,1068,7644.895957
215.0,875,7646.156014
495.0,1254,7647.943862
275.0,904,7649.242923
165.0,729,7650.215965
220.0,780,7651.321939
240.0,735,7652.347431
125.0,874,7653.581299
340.0,973,7669.915851
480.0,1232,7671.67418
330.0,1108,7673.244626
170.0,873,7674.458771
350.0,940,7675.777408
500.0,982,7677.168558
135.0,634,7678.064153
510.0,1480,7680.219997
250.0,895,7696.375957
130.0,602,7697.220958
290.0,1168,7698.871362
390.0,925,7700.171014
115.0,702,7701.145881
285.0,865,7702.347583
150.0,642,7703.227177
350.0,1071,7704.715838
155.0,620,7705.589924
325.0,1028,7707.055838
340.0,968,7723.407923
265.0,825,7724.580054
180.0,679,7725.535109
345.0,941,7726.858982
110.0,551,7727.600564
270.0,883,7728.874215
425.0,1197,7730.537957
410.0,921,7731.824992
440.0,1051,7733.306934
550.0,892,7734.598927
225.0,974,7750.929438
350.0,1112,7752.48479
485.0,1191,7754.166116
300.0,790,7755.279257
285.0,891,7756.539761
260.0,686,7757.469357
80.0,608,7758.312004
160.0,912,7759.594362
290.0,1089,7761.147174
300.0,993,7777.434829
215.0,832,7778.624818
535.0,1166,7780.298394
160.0,702,7781.282082
470.0,910,7782.585721
80.0,632,7783.443539
295.0,814,7784.585592
380.0,1186,7786.257876
495.0,1101,7787.808284
340.0,957,7789.16433
380.0,948,7805.41946
550.0,1107,7806.992506
465.0,1382,7808.952726
495.0,1403,7811.011858
200.0,790,7846.330411
390.0,984,7847.736076
365.0,917,7849.023567
470.0,1267,7865.716491
135.0,714,7866.71055
220.0,1012,7868.144392
310.0,970,7869.517604
285.0,902,7870.818291
270.0,1062,7872.331852
340.0,1073,7873.818702
305.0,1109,7875.368929
125.0,702,7876.331605
495.0,1378,7893.207294
450.0,1264,7895.005513
150.0,664,7895.881101
270.0,837,7897.080956
280.0,737,7898.088049
460.0,1539,7900.277866
380.0,1153,7901.900836
100.0,659,7902.866486
310.0,918,7904.155408
395.0,1254,7925.979281
460.0,1105,7927.797663
675.0,1215,7929.75865
295.0,836,7931.11532
595.0,1102,7933.233413
305.0,908,7934.87478
150.0,668,7936.052434
330.0,944,7937.699151
210.0,631,7938.790344
180.0,934,7959.902757
280.0,923,7961.344535
415.0,1059,7963.026237
215.0,722,7964.192344
580.0,868,7965.621691
145.0,580,7966.521981
570.0,1255,7968.701957
440.0,1002,7970.363268
100.0,679,7971.644848
135.0,628,7972.610556
545.0,1114,7995.366773
200.0,992,7997.102511
85.0,508,7997.949912
325.0,968,7999.860206
115.0,731,8001.075357
520.0,1621,8003.804923
375.0,1081,8005.71627
155.0,765,8007.085259
175.0,971,8008.668927
500.0,1172,8031.173974
470.0,1105,8033.269265
260.0,755,8034.628669
170.0,683,8035.726101
495.0,1369,8037.971512
500.0,1150,8039.939297
70.0,693,8041.017426
285.0,821,8042.309493
410.0,1274,8064.880776
675.0,1530,8067.879832
330.0,800,8069.320242
240.0,974,8071.029292
335.0,1053,8072.797766
350.0,1167,8074.863831
500.0,1355,8077.08537
390.0,1149,8078.976806
605.0,1403,8101.224794
450.0,1347,8103.504859
70.0,523,8104.30297
325.0,889,8105.807736
525.0,1277,8107.945461
315.0,922,8109.49538
605.0,1380,8111.816317
370.0,1196,8133.714116
340.0,996,8135.4264
325.0,885,8136.913414
155.0,655,8138.07479
435.0,1176,8139.992009
475.0,1028,8141.680287
365.0,1138,8143.546248
180.0,777,8144.815205
60.0,785,8146.065588
215.0,806,8147.398283
525.0,1289,8169.242617
375.0,982,8170.822641
525.0,1320,8215.175255
215.0,873,8216.692409
515.0,1164,8218.669051
365.0,1091,8220.444285
185.0,627,8221.443045
330.0,956,8223.09526
265.0,1036,8244.58176
85.0,567,8245.452363
205.0,695,8246.577995
340.0,1181,8248.530785
115.0,586,8249.441717
515.0,1268,8251.422928
650.0,1425,8253.716679
515.0,1252,8255.629081
255.0,888,8257.02023
565.0,882,8277.841718
175.0,631,8278.821824
545.0,1026,8280.453593
345.0,1086,8282.303229
185.0,679,8283.429353
975.0,1463,8285.699207
270.0,863,8286.959851
365.0,1061,8288.469514
465.0,1279,8305.124632
455.0,1156,8306.745814
550.0,1636,8309.07557
165.0,498,8309.756143
85.0,599,8310.582229
145.0,715,8311.557338
260.0,1110,8313.176111
565.0,1096,8314.763297
345.0,1000,8316.190982
180.0,675,8332.08841
570.0,962,8333.408058
310.0,1076,8334.943233
280.0,899,8336.191368
180.0,692,8337.169472
310.0,1019,8338.62114
320.0,871,8339.829266
140.0,654,8340.719865
255.0,975,8342.092518
365.0,1095,8343.655691
105.0,526,8359.307426
270.0,848,8360.473553
255.0,1009,8361.8877
490.0,1347,8363.783942
305.0,1047,8365.257601
335.0,989,8366.65075
185.0,728,8367.662858
75.0,794,8368.754479
670.0,1056,8370.220637
480.0,810,8386.289976
235.0,882,8387.4831
585.0,1213,8389.220826
315.0,1164,8390.895422
445.0,1174,8392.555111
465.0,961,8393.892759
235.0,854,8395.08935
375.0,974,8396.429431
565.0,1145,8412.919532
585.0,1143,8414.507715
285.0,825,8415.661856
255.0,848,8416.877989
470.0,1166,8418.524167
315.0,781,8419.645325
220.0,685,8420.582922
330.0,908,8421.876559
445.0,1060,8423.347216
310.0,767,8424.419331
550.0,1493,8441.405657
500.0,1140,8442.997827
510.0,1286,8444.824027
220.0,856,8446.005153
540.0,1278,8447.788351
390.0,1026,8449.216502
380.0,916,8450.519686
130.0,522,8451.233745
420.0,1152,8467.761848
110.0,551,8468.478423
225.0,825,8469.607042
420.0,1125,8471.213211
390.0,885,8472.407336
290.0,855,8473.630468
275.0,1085,8475.18264
475.0,1174,8476.805821
465.0,1146,8493.370921
240.0,932,8494.666562
250.0,906,8530.469149
425.0,1122,8532.042329
365.0,976,8533.431867
495.0,1400,8535.406082
215.0,623,8536.286684
265.0,879,8537.499819
440.0,1243,8539.313065
