#{"t_start": 1768227135.8752177, "env_id": "SpaceInvaders-v0"}
r,l,t
290.0,1204,4442.29019
240.0,1046,4443.763914
140.0,720,4444.789424
310.0,1068,4446.274824
445.0,1196,4463.140188
220.0,1050,4464.612341
220.0,865,4465.844983
445.0,1373,4467.759316
345.0,1180,4469.452814
140.0,774,4470.542438
205.0,659,4471.457037
345.0,1184,4473.102804
280.0,937,4489.617522
310.0,1025,4491.087722
85.0,570,4491.864825
150.0,697,4492.842944
445.0,1222,4494.611116
270.0,1284,4496.408084
235.0,856,4497.596301
565.0,1166,4499.24257
370.0,1096,4500.775955
130.0,705,4516.944937
440.0,1252,4518.801685
365.0,998,4520.284864
280.0,899,4521.590823
405.0,1139,4523.220433
385.0,1278,4525.056191
530.0,1378,4527.048615
365.0,1196,4568.852969
310.0,1180,4585.686211
435.0,1204,4587.454012
525.0,1226,4589.241743
575.0,1524,4591.45892
265.0,1219,4593.239499
195.0,949,4594.574958
80.0,613,4595.463992
80.0,466,4596.119369
345.0,1146,4613.018938
40.0,520,4613.702682
310.0,1013,4615.144109
330.0,950,4616.482745
130.0,815,4617.660424
435.0,1218,4619.412176
415.0,1631,4621.791252
345.0,974,4623.229687
275.0,1008,4640.133994
505.0,1236,4641.865141
85.0,627,4642.735592
470.0,1101,4644.244182
125.0,781,4645.318938
420.0,1530,4647.464811
310.0,908,4648.731371
370.0,1146,4650.340499
500.0,1568,4667.489414
120.0,649,4668.379249
175.0,829,4669.543648
270.0,729,4670.557427
375.0,1050,4672.002283
270.0,1291,4673.828532
100.0,516,4674.536851
345.0,1027,4675.976124
365.0,1265,4677.780604
150.0,932,4693.96599
360.0,1018,4695.382678
300.0,1081,4696.905704
230.0,908,4698.19522
455.0,1159,4699.801387
520.0,1477,4701.85715
180.0,657,4702.77216
105.0,888,4704.039161
525.0,1155,4705.646525
250.0,824,4721.674496
40.0,637,4722.567468
150.0,647,4723.456005
95.0,513,4724.142447
400.0,1209,4725.830509
165.0,660,4726.74715
270.0,933,4728.033572
125.0,681,4728.96249
300.0,952,4730.3244
680.0,1118,4731.931894
265.0,1045,4748.25618
470.0,1278,4750.054011
100.0,485,4750.703799
190.0,973,4752.092755
250.0,916,4753.374148
280.0,886,4754.63431
175.0,762,4755.717799
320.0,895,4756.963025
55.0,480,4757.617294
575.0,1441,4774.460792
380.0,1147,4776.077531
315.0,1302,4777.914985
385.0,1055,4779.411647
290.0,1050,4780.887687
520.0,978,4782.25833
325.0,1070,4783.771102
545.0,1449,4785.80212
355.0,1188,4802.25774
320.0,1276,4804.044146
490.0,1569,4806.239161
400.0,1089,4807.776875
270.0,1307,4809.59936
585.0,1018,4811.045532
520.0,985,4812.471921
200.0,1043,4828.875409
410.0,1163,4830.55811
650.0,1178,4832.221005
215.0,847,4833.426805
385.0,986,4834.862548
420.0,786,4835.945749
520.0,1580,4874.716176
110.0,490,4875.361246
460.0,1203,4892.039473
390.0,1072,4893.575499
345.0,1220,4895.325249
375.0,1184,4897.007595
65.0,488,4897.678284
315.0,1036,4899.150674
215.0,995,4900.538904
280.0,846,4901.713022
515.0,1328,4903.575652
445.0,1277,4920.337704
275.0,749,4921.399339
260.0,933,4922.669045
355.0,915,4923.935716
530.0,1609,4926.197063
270.0,960,4927.55222
125.0,640,4928.45482
425.0,1320,4930.331903
430.0,1245,4947.088389
275.0,1041,4948.541614
425.0,1317,4950.391549
245.0,701,4951.356658
195.0,653,4952.233948
445.0,1107,4953.758645
375.0,1023,4955.219373
280.0,1334,4957.089624
305.0,954,4973.355603
240.0,803,4974.496259
460.0,1419,4976.462375
375.0,1359,4978.380359
285.0,1115,4979.953849
105.0,708,4980.930111
75.0,585,4981.713488
195.0,757,4982.85497
505.0,1456,4984.967697
390.0,1366,5001.921797
230.0,1014,5003.347016
195.0,851,5004.510147
200.0,639,5005.399263
460.0,1283,5007.241272
810.0,1422,5009.245156
440.0,1324,5011.134431
570.0,1274,5027.918135
330.0,1125,5029.542217
260.0,925,5030.832698
300.0,1071,5032.337107
440.0,1419,5034.371962
740.0,1514,5036.505299
650.0,1103,5038.099496
610.0,1106,5054.570426
310.0,977,5055.968585
170.0,655,5056.885227
380.0,1003,5058.311979
395.0,1102,5059.892692
240.0,928,5061.162885
60.0,517,5061.836413
305.0,1015,5063.255158
550.0,888,5064.495373
195.0,774,5065.543618
30.0,377,5080.929467
205.0,713,5081.922054
60.0,544,5082.687149
225.0,920,5083.997209
490.0,1290,5085.835544
290.0,948,5087.167428
440.0,1254,5088.921727
200.0,915,5090.20453
280.0,927,5091.505198
135.0,552,5092.280242
170.0,672,5108.082559
385.0,1016,5109.487285
480.0,1268,5111.276067
225.0,903,5112.538475
220.0,1002,5113.958307
180.0,951,5115.300984
305.0,896,5116.547197
440.0,1278,5118.356071
425.0,1283,5135.111804
400.0,1282,5136.941359
395.0,1270,5138.777725
380.0,1092,5140.357357
180.0,921,5177.522629
225.0,901,5178.825207
215.0,641,5179.7118
235.0,1253,5181.483979
255.0,855,5182.70562
185.0,725,5198.715023
305.0,929,5199.990688
265.0,1053,5201.482912
625.0,1195,5203.167598
480.0,1773,5205.654572
425.0,1246,5207.453595
425.0,1247,5209.228103
175.0,920,5225.486032
295.0,883,5226.7737
230.0,795,5227.85533
285.0,922,5229.194508
545.0,1254,5230.982162
550.0,1291,5232.767916
485.0,1738,5235.2077
600.0,1587,5252.384116
440.0,1235,5254.330026
110.0,534,5255.122127
650.0,1451,5257.589792
400.0,886,5258.882452
355.0,1149,5260.541707
560.0,1094,5262.117404
270.0,1031,5263.589064
290.0,997,5280.006537
330.0,995,5281.390923
185.0,697,5282.331475
205.0,696,5283.292191
360.0,1240,5285.039868
265.0,980,5286.443778
410.0,1149,5288.083498
395.0,1108,5289.658698
210.0,910,5290.952206
660.0,1371,5307.850572
525.0,1482,5309.917302
345.0,1027,5311.351154
425.0,967,5312.690303
165.0,633,5313.593457
380.0,904,5314.859569
150.0,755,5315.915794
300.0,963,5317.240053
250.0,891,5318.491595
320.0,991,5334.888435
210.0,1165,5336.524544
115.0,632,5337.397146
315.0,856,5338.621044
335.0,841,5339.799711
540.0,1379,5341.742639
525.0,1442,5343.740622
400.0,1308,5345.567362
525.0,1224,5362.321651
345.0,1023,5363.791316
210.0,936,5365.128967
440.0,1278,5366.947096
225.0,845,5368.146222
240.0,747,5369.200665
610.0,1370,5371.145956
285.0,1066,5372.643894
490.0,1680,5390.055176
410.0,1295,5391.901532
265.0,870,5393.108681
215.0,661,5394.017309
385.0,1085,5395.561706
365.0,1136,5397.17149
275.0,834,5398.305607
400.0,1042,5399.758874
380.0,1027,5416.098053
80.0,536,5416.852589
150.0,722,5417.86973
550.0,1395,5419.909991
120.0,633,5420.806155
525.0,1230,5422.529633
165.0,840,5423.727782
170.0,758,5424.776417
370.0,1005,5426.167561
320.0,987,5442.469357
150.0,701,5443.437469
335.0,1062,5444.920901
270.0,1039,5479.565133
395.0,1086,5481.216102
315.0,909,5482.727568
395.0,1067,5484.412989
85.0,498,5485.173071
195.0,740,5486.340577
360.0,1099,5488.060711
330.0,941,5508.991402
505.0,1151,5510.768665
145.0,904,5512.150948
155.0,674,5513.141732
290.0,848,5514.436032
320.0,1200,5516.315901
230.0,729,5517.424018
340.0,1187,5519.297744
425.0,1090,5520.973787
285.0,1058,5541.954796
440.0,1256,5543.861254
430.0,1084,5545.50544
170.0,653,5546.464566
345.0,1077,5548.10675
425.0,1255,5550.068527
295.0,880,5551.406934
490.0,1283,5553.371569
325.0,906,5573.950332
360.0,1123,5575.681194
520.0,1720,5578.33585
390.0,828,5579.673162
290.0,946,5581.150249
60.0,509,5581.871896
135.0,804,5583.11052
450.0,1272,5585.215397
75.0,502,5585.944789
440.0,1229,5607.143044
320.0,1249,5609.073617
400.0,1102,5610.752829
130.0,630,5611.68769
240.0,786,5612.912869
170.0,653,5613.885525
245.0,886,5615.270142
340.0,963,5616.920547
470.0,1630,5638.799947
265.0,1098,5640.535117
225.0,1118,5642.236096
525.0,1515,5644.542173
285.0,908,5645.936505
675.0,1299,5647.916589
345.0,1092,5649.732701
295.0,924,5651.22879
75.0,649,5671.405023
355.0,1245,5673.320753
260.0,877,5674.642398
500.0,1233,5676.573411
540.0,1705,5679.194978
800.0,1581,5681.805592
275.0,1037,5683.45388
515.0,1156,5704.461636
415.0,1279,5706.4596
440.0,1495,5708.734729
235.0,939,5710.145569
460.0,1312,5712.181508
265.0,930,5713.805068
465.0,1372,5715.987904
280.0,953,5736.671966
355.0,1007,5738.217578
160.0,836,5739.504763
395.0,1030,5741.077674
275.0,957,5742.522781
240.0,863,5743.846014
220.0,716,5745.123341
110.0,538,5745.943528
215.0,968,5747.506816
545.0,1501,5769.152287
425.0,1061,5770.791129
335.0,1009,5772.337075
455.0,1306,5774.351046
55.0,435,5775.02264
180.0,698,5776.087
325.0,1023,5777.911574
420.0,1312,5780.037805
250.0,914,5781.454616
350.0,1032,5841.039751
320.0,869,5842.477878
255.0,865,5843.780289
210.0,885,5845.195298
165.0,798,5846.445237
380.0,1097,5848.124667
335.0,935,5849.549785
305.0,1152,5851.33984
280.0,1090,5853.027562
385.0,958,5873.790844
160.0,909,5875.263297
355.0,1005,5876.825386
625.0,1184,5878.613708
480.0,1511,5880.984544
210.0,694,5881.985698
150.0,601,5882.885929
155.0,821,5884.145855
475.0,1211,5886.00928
450.0,979,5906.877239
415.0,1117,5908.567991
115.0,502,5909.309222
455.0,1218,5911.224834
275.0,1002,5912.739466
145.0,694,5913.75634
230.0,886,5915.086073
185.0,653,5916.08586
215.0,863,5917.403398
310.0,879,5938.057438
295.0,868,5939.475944
155.0,778,5940.694204
440.0,1067,5942.290018
440.0,1353,5944.320504
285.0,1042,5945.889467
420.0,1037,5947.509061
565.0,1426,5949.715857
455.0,1154,5970.767774
165.0,653,5971.727357
230.0,982,5973.197884
235.0,826,5974.460131
475.0,1331,5976.486256
300.0,826,5977.746465
600.0,1448,5980.007683
160.0,783,5981.205869
285.0,882,5982.534959
250.0,896,6003.146492
385.0,1213,6004.978722
360.0,1054,6006.580989
480.0,1349,6008.645877
235.0,820,6009.895532
205.0,667,6010.92565
290.0,1158,6012.71455
105.0,497,6013.423666
600.0,1379,6015.552875
600.0,1458,6037.078357
140.0,603,6037.996841
710.0,1297,6039.964596
380.0,885,6041.30864
340.0,876,6042.646286
605.0,1530,6044.938835
510.0,1158,6046.683564
190.0,798,6047.996144
80.0,431,6067.96392
130.0,563,6068.834326
185.0,582,6069.722167
225.0,948,6071.210026
340.0,914,6072.592672
355.0,1021,6074.181977
130.0,746,6075.411524
240.0,859,6076.75479
405.0,986,6078.371769
165.0,769,6079.537527
360.0,968,6081.006975
65.0,517,6101.098497
135.0,696,6102.153113
315.0,1120,6103.898571
395.0,1213,6105.777539
545.0,1378,6108.004634
400.0,1129,6109.825225
330.0,1057,6111.529894
415.0,1166,6113.3477
235.0,758,6133.821388
415.0,1162,6135.605197
140.0,753,6136.763331
245.0,863,6138.179722
500.0,1398,6140.374803
440.0,1388,6142.530666
855.0,1287,6182.645385
140.0,821,6184.064271
170.0,966,6204.842668
95.0,589,6205.700783
580.0,1432,6207.915696
195.0,639,6208.864958
190.0,705,6209.953104
435.0,1145,6211.711511
285.0,930,6213.097308
325.0,1060,6214.704137
255.0,830,6216.101824
310.0,970,6236.876872
745.0,1654,6239.438711
545.0,1307,6241.498509
175.0,894,6242.872643
215.0,855,6244.188956
135.0,695,6245.215821
200.0,726,6246.333292
410.0,1153,6248.307732
570.0,1652,6270.062263
340.0,1113,6271.739097
295.0,917,6273.127349
605.0,1137,6274.867127
300.0,961,6276.354305
350.0,1084,6278.015549
440.0,1424,6280.390785
380.0,1045,6282.016028
235.0,693,6302.277118
195.0,958,6303.756727
135.0,496,6304.499309
440.0,1234,6306.37733
375.0,1249,6308.315049
375.0,1034,6309.867758
255.0,1112,6311.718228
215.0,951,6313.306268
435.0,858,6314.627654
235.0,786,6335.100835
345.0,1070,6336.713171
165.0,782,6337.905029
380.0,1172,6339.684018
525.0,1087,6341.33631
370.0,1090,6343.008525
700.0,1242,6345.098351
285.0,860,6346.502622
295.0,919,6367.111596
55.0,514,6367.819191
255.0,1011,6369.381067
645.0,1353,6371.472032
500.0,1473,6373.754769
500.0,1383,6375.997706
470.0,1445,6378.446902
165.0,791,6379.699256
280.0,876,6400.223667
745.0,1137,6401.927004
300.0,1127,6403.71673
355.0,1079,6405.416153
365.0,891,6406.75685
495.0,1283,6409.031752
305.0,953,6410.533723
495.0,1071,6412.16753
125.0,697,6432.390016
490.0,1002,6433.877706
160.0,836,6435.182343
300.0,903,6436.571766
665.0,1406,6438.914531
185.0,1076,6440.761629
290.0,906,6442.222797
385.0,902,6443.569397
235.0,807,6444.817168
300.0,1140,6465.793577
315.0,1030,6467.358031
500.0,1402,6469.610996
365.0,1058,6471.302734
285.0,1014,6473.037068
255.0,956,6474.537098
270.0,816,6475.775882
600.0,1347,6477.834305
115.0,629,6497.999369
535.0,1116,6499.790853
155.0,614,6500.688071
375.0,912,6502.121909
350.0,1184,6504.162934
170.0,614,6505.069259
400.0,1185,6545.507175
300.0,851,6546.745877
635.0,1419,6548.954664
365.0,923,6569.756792
490.0,1327,6571.836933
215.0,831,6573.114569
575.0,1533,6575.482062
460.0,1395,6577.580378
160.0,804,6578.809117
290.0,802,6580.057776
355.0,888,6581.431513
525.0,1270,6602.765439
460.0,1377,6604.831982
260.0,879,6606.145244
225.0,655,6607.108986
350.0,942,6608.524023
420.0,916,6609.97465
420.0,1178,6611.821295
280.0,907,6613.233368
470.0,1236,6634.423003
275.0,805,6635.630128
525.0,1363,6637.73458
170.0,708,6638.82703
340.0,1056,6640.441628
315.0,879,6641.77107
480.0,1265,6643.702333
105.0,607,6644.589787
415.0,1134,6646.335893
775.0,1593,6668.030668
315.0,1164,6669.819276
355.0,962,6671.28143
290.0,1008,6672.844815
115.0,552,6673.658055
245.0,1066,6675.301624
60.0,481,6676.026251
150.0,663,6677.027384
415.0,1180,6678.998075
490.0,1450,6700.535242
320.0,962,6702.064941
110.0,676,6703.097616
480.0,953,6704.59541
115.0,707,6705.627119
335.0,1127,6707.349769
255.0,881,6708.772288
110.0,598,6709.679614
95.0,727,6710.801413
265.0,881,6712.134239
415.0,1364,6733.519488
525.0,1242,6735.403867
275.0,794,6736.624522
500.0,1356,6738.86992
325.0,821,6740.168855
220.0,1007,6741.692074
380.0,1202,6743.528785
270.0,997,6764.297423
75.0,631,6765.240405
280.0,862,6766.58106
220.0,833,6767.857247
265.0,953,6769.461406
315.0,1036,6771.05716
230.0,837,6772.373796
305.0,972,6773.844023
345.0,1202,6775.657092
430.0,986,6777.164778
215.0,849,6797.685454
285.0,1028,6799.390925
500.0,1355,6801.492571
320.0,1007,6803.025086
200.0,883,6804.355026
120.0,671,6805.362389
190.0,821,6806.608084
280.0,843,6807.897571
265.0,986,6809.436796
295.0,1177,6830.525981
320.0,864,6831.844084
550.0,1309,6833.847632
100.0,608,6834.773767
215.0,783,6835.94332
155.0,882,6837.31655
165.0,630,6838.269945
490.0,1417,6840.455274
385.0,1123,6842.202426
805.0,1483,6863.788442
255.0,878,6865.102347
120.0,1068,6901.81842
440.0,1041,6903.408208
285.0,846,6904.72098
100.0,664,6905.762002
410.0,708,6906.829425
240.0,894,6908.216263
225.0,956,6909.695174
485.0,917,6930.38375
195.0,748,6931.489222
260.0,1293,6933.473766
175.0,1148,6935.255188
420.0,1163,6937.073607
370.0,996,6938.650264
255.0,1053,6940.250735
725.0,1260,6942.304981
245.0,945,6963.105682
165.0,706,6964.144732
440.0,1280,6966.123554
655.0,1143,6967.890707
150.0,791,6969.06909
375.0,950,6970.494638
290.0,866,6971.830031
325.0,1081,6973.545166
345.0,940,6975.114927
195.0,650,6995.319715
285.0,1093,6997.038824
215.0,799,6998.269503
125.0,656,6999.237931
330.0,1065,7000.886991
360.0,968,7002.412844
365.0,1147,7004.188283
250.0,1049,7005.811829
65.0,635,7006.893353
340.0,962,7027.774728
300.0,844,7029.055229
275.0,1025,7030.648682
85.0,635,7031.589918
305.0,819,7032.881624
315.0,1055,7034.507406
435.0,813,7035.794456
525.0,1356,7037.970344
320.0,1041,7039.710393
385.0,950,7060.326403
215.0,694,7061.37179
300.0,889,7062.725439
235.0,1010,7064.300204
435.0,1004,7065.868005
190.0,728,7067.148298
335.0,979,7068.834904
480.0,1123,7070.557148
405.0,1323,7072.604822
180.0,979,7093.389539
215.0,1127,7095.092536
270.0,838,7096.413323
320.0,1066,7098.118735
195.0,875,7099.68119
130.0,752,7100.938336
545.0,1007,7102.502765
425.0,1090,7104.176113
245.0,1301,7106.221047
500.0,876,7126.794229
340.0,1117,7128.61528
220.0,837,7129.848916
155.0,514,7130.739056
205.0,769,7131.939999
270.0,870,7133.39551
145.0,601,7134.271389
380.0,921,7135.664055
545.0,1037,7137.239763
250.0,863,7138.577407
370.0,1194,7159.65643
115.0,586,7160.526911
445.0,1201,7162.463006
285.0,963,7164.083605
40.0,573,7165.017508
180.0,641,7165.969116
410.0,1029,7167.564877
285.0,1166,7169.346686
575.0,980,7170.83636
455.0,1575,7188.296594
165.0,803,7189.47464
725.0,1528,7191.626327
210.0,740,7192.652445
235.0,729,7193.659552
370.0,1147,7195.351619
340.0,939,7196.677263
325.0,1217,7198.412003
390.0,1229,7249.365152
200.0,916,7250.656757
390.0,1032,7252.117969
295.0,937,7253.441627
420.0,1260,7255.208144
290.0,1232,7256.933336
770.0,1585,7259.141834
300.0,943,7275.64994
280.0,1023,7277.063247
210.0,866,7278.268391
355.0,974,7279.624291
150.0,882,7280.84244
365.0,912,7282.148349
230.0,770,7283.209446
560.0,1319,7285.084692
185.0,603,7285.914793
200.0,651,7286.82744
290.0,780,7302.869255
265.0,1072,7304.40069
215.0,929,7305.710344
255.0,874,7306.946254
295.0,941,7308.262325
580.0,1402,7310.257503
355.0,1072,7311.791179
355.0,1077,7313.313061
100.0,526,7314.038419
155.0,625,7329.841614
445.0,1210,7331.523811
125.0,878,7332.740111
110.0,461,7333.342055
345.0,865,7334.55669
310.0,911,7335.84684
630.0,1315,7337.732096
210.0,726,7338.746594
240.0,920,7340.046798
340.0,1289,7356.87124
200.0,985,7358.28171
345.0,1000,7359.664612
100.0,501,7360.351435
375.0,866,7361.579517
140.0,947,7362.921892
260.0,1025,7364.347908
415.0,1035,7365.796168
415.0,1128,7367.359289
280.0,935,7368.673651
215.0,1038,7385.108262
540.0,1457,7387.137663
355.0,1007,7388.536613
275.0,817,7389.652969
250.0,1121,7391.24355
420.0,1126,7392.814747
230.0,1042,7394.280313
520.0,1398,7411.172135
120.0,643,7412.113728
400.0,906,7413.39039
310.0,1126,7414.980659
360.0,1309,7416.830694
365.0,1045,7418.272786
280.0,1055,7419.727379
390.0,1153,7421.345174
225.0,744,7422.362606
360.0,974,7438.656564
625.0,1076,7440.137715
570.0,1158,7441.794494
665.0,1125,7443.363838
515.0,991,7444.722489
490.0,1298,7446.494709
440.0,1095,7448.022367
310.0,1067,7449.501258
350.0,915,7465.753652
310.0,1082,7467.304251
270.0,1024,7468.754265
210.0,785,7469.852837
125.0,660,7470.750331
275.0,877,7471.975321
215.0,886,7473.23106
230.0,693,7474.193797
360.0,922,7475.48947
350.0,1160,7492.051945
200.0,702,7493.041524
380.0,922,7494.345852
225.0,953,7495.699226
145.0,1186,7497.370459
400.0,1063,7498.836121
240.0,879,7500.072433
515.0,1314,7537.316804
545.0,1384,7558.762289
455.0,1419,7560.956438
340.0,1401,7563.389919
380.0,1158,7565.21225
325.0,1033,7566.746224
325.0,1148,7568.495277
340.0,875,7569.862433
375.0,1083,7571.554923
385.0,975,7588.52887
505.0,1119,7590.129236
285.0,1119,7591.72423
265.0,744,7592.80084
140.0,713,7593.781865
315.0,887,7595.043253
515.0,1166,7596.674121
135.0,512,7597.39731
600.0,1442,7599.422589
760.0,1420,7616.379802
105.0,655,7617.283397
345.0,1157,7618.935213
300.0,1167,7620.583436
605.0,1350,7622.544225
355.0,1161,7624.160699
250.0,734,7625.169205
600.0,1256,7641.983602
360.0,975,7643.370235
30.0,511,7644.051831
345.0,907,7645.33816
585.0,1131,7646.931832
150.0,661,7647.850862
265.0,812,7649.023781
485.0,1389,7651.005353
435.0,1135,7652.623966
230.0,708,7653.604702
475.0,827,7669.734855
120.0,797,7670.859779
190.0,666,7671.769489
175.0,800,7672.894608
240.0,692,7673.860727
360.0,1143,7675.462902
315.0,948,7676.821047
285.0,937,7678.189689
70.0,598,7679.017778
330.0,967,7680.378545
90.0,564,7696.059443
150.0,659,7696.987454
300.0,1077,7698.493345
370.0,1204,7700.221049
445.0,1696,7702.627142
460.0,1293,7704.453335
395.0,1092,7705.987239
340.0,1103,7707.507906
500.0,1298,7724.320548
380.0,1178,7726.01589
550.0,965,7727.374565
490.0,1322,7729.283283
495.0,1279,7731.084536
410.0,1170,7732.685882
225.0,963,7734.071468
280.0,871,7750.231855
425.0,996,7751.634624
350.0,884,7752.847856
480.0,946,7754.164141
240.0,893,7755.407793
135.0,727,7756.406764
275.0,970,7757.770911
355.0,1245,7759.552388
395.0,1016,7761.02618
510.0,1117,7777.515854
120.0,617,7778.377312
145.0,658,7779.32193
270.0,879,7780.572948
180.0,1074,7782.112194
105.0,667,7783.022458
500.0,1323,7784.88116
515.0,1064,7786.394561
545.0,1250,7788.143981
390.0,909,7804.305855
515.0,1217,7806.009411
355.0,862,7807.231661
320.0,826,7808.378686
170.0,798,7809.488333
220.0,841,7810.703345
280.0,745,7845.944395
85.0,747,7847.042005
240.0,794,7848.160756
330.0,1074,7849.685891
525.0,1487,7866.710557
500.0,1006,7868.14291
20.0,346,7868.614993
285.0,788,7869.696666
320.0,1004,7871.123172
115.0,706,7872.070843
555.0,914,7873.338634
175.0,701,7874.319034
670.0,1533,7876.484423
315.0,1058,7892.861783
565.0,1049,7894.345967
410.0,1318,7896.193661
220.0,768,7897.270014
100.0,691,7898.232586
195.0,680,7899.168735
395.0,1026,7900.580448
225.0,907,7901.867857
465.0,1282,7903.725337
230.0,947,7924.914898
465.0,1138,7926.830573
270.0,863,7928.199739
365.0,1111,7930.018698
200.0,887,7931.461419
305.0,1039,7933.472981
180.0,656,7934.593265
310.0,906,7936.309013
160.0,799,7937.597666
285.0,959,7958.857163
320.0,993,7960.46234
225.0,1028,7962.119658
165.0,635,7963.084775
365.0,1048,7964.81204
230.0,723,7965.981001
290.0,945,7967.523811
460.0,1220,7969.652182
230.0,788,7971.065396
530.0,1223,7993.855278
335.0,1244,7996.053475
260.0,1085,7997.986941
205.0,706,7999.378715
265.0,688,8000.559721
205.0,724,8001.744117
530.0,1114,8003.556973
285.0,1053,8005.408737
540.0,1253,8007.606001
120.0,582,8008.521115
315.0,1051,8030.767438
285.0,1065,8032.819184
460.0,1292,8035.132954
345.0,1040,8036.818396
240.0,850,8038.28862
425.0,1274,8040.330861
140.0,615,8041.297219
285.0,955,8042.871201
310.0,894,8064.706776
410.0,1123,8066.971687
320.0,1045,8068.842308
345.0,999,8070.627264
370.0,1285,8072.84744
610.0,1275,8075.052894
495.0,1262,8077.078395
460.0,1169,8098.878339
235.0,763,8100.216839
325.0,1075,8101.944986
470.0,1384,8104.257488
425.0,1124,8106.193217
390.0,1188,8108.10458
540.0,965,8109.734495
390.0,1109,8111.603319
400.0,1316,8133.721137
695.0,1411,8136.170115
300.0,909,8137.736006
300.0,851,8139.143447
480.0,1304,8141.292269
340.0,1276,8143.406763
925.0,1384,8145.665559
325.0,943,8147.330806
710.0,1149,8168.89365
325.0,877,8170.328195
110.0,669,8171.52727
130.0,539,8172.386366
360.0,1031,8216.198048
410.0,948,8217.763447
275.0,786,8219.143654
550.0,1287,8221.227049
305.0,945,8222.823252
275.0,661,8243.722179
710.0,1473,8246.167975
525.0,1071,8247.954195
415.0,1094,8249.791275
495.0,1232,8251.708976
230.0,893,8253.117135
335.0,1179,8254.969532
370.0,1127,8256.751724
210.0,870,8277.541211
345.0,1003,8279.10387
380.0,1121,8280.998055
480.0,1214,8283.050335
745.0,1206,8284.91653
195.0,686,8285.974767
625.0,1310,8287.842473
245.0,879,8289.051609
585.0,1293,8305.730222
420.0,973,8307.140885
325.0,997,8308.525537
155.0,505,8309.182107
240.0,843,8310.358234
495.0,1312,8312.231442
215.0,628,8313.156138
330.0,851,8314.360277
365.0,856,8315.53794
315.0,910,8331.818902
420.0,1105,8333.35708
255.0,757,8334.402188
485.0,1374,8336.349413
385.0,1031,8337.826563
495.0,865,8339.047208
480.0,1101,8340.59687
325.0,1023,8342.044544
295.0,959,8343.405185
300.0,1215,8360.052535
355.0,1022,8361.499685
440.0,1076,8362.990881
160.0,683,8363.927481
335.0,914,8365.193116
280.0,1085,8366.721777
570.0,1177,8368.382462
380.0,1137,8369.979635
425.0,842,8386.097974
395.0,1115,8387.658146
345.0,836,8388.843313
320.0,902,8390.129452
430.0,1218,8391.82605
465.0,1131,8393.392227
380.0,805,8394.563932
485.0,1339,8396.456456
235.0,707,8397.426055
355.0,1173,8413.956183
305.0,837,8415.133818
65.0,665,8416.053928
315.0,948,8417.413567
175.0,817,8418.530201
120.0,555,8419.318308
165.0,694,8420.268416
485.0,1441,8422.288631
230.0,666,8423.210223
310.0,861,8424.436356
65.0,370,8439.763507
125.0,950,8441.093151
250.0,983,8442.459299
435.0,999,8443.850448
305.0,841,8445.014068
575.0,1132,8446.586242
255.0,878,8447.792376
425.0,1114,8449.380071
265.0,900,8450.646222
220.0,755,8466.578738
445.0,1288,8468.351934
410.0,1259,8470.142624
600.0,1571,8472.340854
180.0,693,8473.295957
340.0,922,8474.598598
395.0,1144,8476.199782
310.0,981,8477.575936
250.0,835,8493.692481
415.0,1276,8530.049623
145.0,693,8531.004733
385.0,1108,8532.5504
160.0,611,8533.423889
695.0,1345,8535.301596
475.0,891,8536.553736
535.0,1288,8538.356931
